,0,1,2,3,4,5
24,Welle 7; Schanzenstrasse 5; 3008 Bern 3008 Bern,Do 12.07.2018 10:15,Die Bevölkerung ist unzufrieden über den immer stärkeren Abbau des Service public. An der Medienkonferenz stellen SP-Parlamentarierinnen und -Parlamentarier ihre Forderungen an den Bundesrat und die Service public-Unternehmen vor.,presse@spschweiz.ch; presse@pssuisse.ch,SP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7026.html
25,Fondazione Ghisla; Via Ciseri 3 6600 Locarno,Do 02.08.2018 10:45,"Wir freuen uns, Sie zur Medienkonferenz im Rahmen des Internationalen Filmfestivals von Locarno einzuladen. Der Anlass bietet die Gelegenheit zu einem Ausblick auf die nächste Kulturbotschaft sowie zu einem Austausch zu verschiedenen aktuellen Themen insbesondere im Bereich der Filmpolitik.","Kommunikation EDI, Tel. 058 462 80 33; Communication DFI, tél. 058 462 80 33; Comunicazione DFI, tel. 058 462 80 33",Eidgenössisches Departement des Innern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7027.html
26,"Vatter Business Center; Saal Adrian Frutiger, 2. Stock 3011 Bern",Do 23.08.2018 09:30,"Im Rahmen dieser Medienkonferenz stellen wir Ihnen die ASIP-Studie zur Bedeutung der kapitalgedeckten Vorsorge vor. In Kurzvorträgen werden die Autoren der Studie die zentralen Elemente erläutern. In einem zweiten Teil werden die ASIP-Grundsätze für die bevorstehenden Debatten zur BVG-Revision dargestellt. Der ASIP zeigt auf, welche Elemente es für die Reform zwingend braucht.","ASIP, Tel. 043 243 74 15; info@asip.ch",ASIP,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7028.html
27,Dampfzentrale; Marzilistrasse 47 3000 Bern,Mo 13.08.2018 11:30 - 13:00,-,Informationsdienst EJPD; info@gs-ejpd.admin.ch; +41 58 462 18 18,Eidgenössisches Justiz- und Polizeidepartement,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7030.html
28,"Medienzentrum Bundeshaus, kleiner Konferenzsaal; Centre de presse du Palais fédéral, petite salle de conférences; Centro media di Palazzo federale, piccola sala delle conferenze 3003 Bern MZ",Mo 13.08.2018 10:30 - 11:30,-,Frau Michelle Zufferey; Uniterre; m.zufferey@uniterre.ch; Tel. 078 640 82 50.,"Allianz für Ernährungssouveränität, Postfach 925, 1001 Lausanne",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7031.html
29,"Medienzentrum Bundeshaus, kleiner Konferenzsaal; Centre de presse du Palais fédéral, petite salle de conférences; Centro media di Palazzo federale, piccola sala delle conferenze 3003 Bern MZ",Do 09.08.2018 10:30,"Im September stimmt die Schweizer Stimmbevölkerung über die Initiative «Für gesunde sowie umweltfreundlich und fair hergestellte Lebensmittel» ab. Die Fair-Food-Initiative will Lebensmittel aus einer naturnahen, umwelt- und tierfreundlichen Landwirtschaft mit fairen Arbeitsbedingungen fördern. Sie kommt damit allen zugute: Konsumentinnen und Konsumenten, Bäuerinnen und; Bauern, Tieren, Klima und Umwelt – in der Schweiz und im Ausland.; Über 30 Organisationen aus den Bereichen Umweltschutz, Tierschutz, Landwirtschaft, Konsumentenschutz, Entwicklungszusammenarbeit sowie Gewerkschaften unterstützen die Fair-Food-Initiative. An der Medienkonferenz stellen Vertreterinnen und Vertreter einiger unterstützender Organisationen neben der Kampagne die Bedeutung der Initiative für Umwelt, Tierwohl und nachhaltigen, fairen Handel vor:  Maya Graf, Co-Präsidentin des Initiativkomitees, Nationalrätin Grüne;  Markus Allemann, Geschäftsleiter SWISSAID;  Urs Brändli, Präsident Bio Suisse;  Anne Challandes, Vorstandsmitglied des Schweizerischen Bäuerinnen- und Landfrauenverbands;  Heinz Lienhard, Präsident des Schweizer Tierschutz STS;  Adèle Thorens, Nationalrätin Grüne",Maja Haus; Kampagnenleiterin Fair-Food-Initiative; info@fair-food.ch; 077 445 43 63,Komitee «Ja zur Fair-Food-Initiative»,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7032.html
30,"Medienzentrum Bundeshaus, kleiner Konferenzsaal; Centre de presse du Palais fédéral, petite salle de conférences; Centro media di Palazzo federale, piccola sala delle conferenze 3003 Bern MZ",Fr 10.08.2018 10:00 - 11:00,"Eine bessere Gleichstellung der Geschlechter fördert die nachhaltige Entwicklung, ökonomisches Wachstum und die Armutsreduktion. Deshalb setzt sich die Direktion für Entwicklung und Zusammenarbeit DEZA in ihren Partnerländern systematisch für die Förderung der Geschlechtergleichstellung und der Frauenrechte sowie für die Stärkung von Frauen und Mädchen ein. Mit Erfolg, wie zwei im Auftrag der DEZA erstellte Studien zeigen. Der Wirkungsbericht zur Internationalen Zusammenarbeit der Schweiz im Bereich der Geschlechtergleichstellung 2007-2016 bietet einen Überblick über die Wirksamkeit der DEZA-Projekte in Bezug auf die Gleichstellung gemessen an ihrer Zielsetzung. Der Statusbericht über Geschlechtergleichstellung 2017 zeigt anhand konkreter Projektbeispiele auf, welche positiven Resultate in diesem Bereich bislang erreicht wurden.; Anlässlich eines Mediengesprächs stellen Thomas Gass, Leiter des DEZA-Direktionsbereichs Südzusammenarbeit, und Gender-Expertin Ursula Keller die Studien vor und erläutern das Engagement der DEZA im Gleichstellungsbereich. Im Anschluss stehen sie für Fragen und Interviews zur Verfügung.",Information EDA; Bundeshaus West; CH-3003 Bern; Tel +41 58 462 31 53; Fax +41 58 464 90 47; info@eda.admin.ch; www.eda.admin.ch,Eidgenössisches Departement für auswärtige Angelegenheiten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7033.html
31,Schweizerischer Städteverband; Monbijoustrasse 8 3000 Bern,Mo 13.08.2018 09:30,"Die Notwendigkeit einer sinnvollen Siedlungsentwicklung nach innen ist in vielen Städten unbestritten und wird als grosse Chance für die Zukunft verstanden. Allerdings sind Verdichtungsprozesse für Städte und Gemeinden anspruchsvoll. Von Bund und Kantonen erhalten sie klare Vorgaben. Bei der Bevölkerung stossen konkrete Projekte jedoch häufig auf Ablehnung: «Not in my backyard», so das Phänomen.; Wie also können Städte die Verdichtung sinnvoll angehen und so steuern, dass sie einen hohen Gesamtnutzen bringt und bei der Bevölkerung auf Akzeptanz stösst? Im Auftrag des Schweizerischen Städteverbandes hat das Beratungsunternehmen Wüest Partner Auswirkungen von Verdichtungsprozessen untersucht, Treiber und Bremser ausgemacht und Handlungsempfehlungen abgeleitet. Die Studie stellen; wir Ihnen an unserer Jahresmedienkonferenz vor.",Carol Mauerhofer; Leiterin Kommunikation; Schweizerischer Städteverband; Telefon 031 356 32 32; Mobil 078 764 44 50; info@staedteverband.ch,Schweizerischer Städteverband,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7034.html
32,"Medienzentrum Bundeshaus, kleiner Konferenzsaal; Centre de presse du Palais fédéral, petite salle de conférences; Centro media di Palazzo federale, piccola sala delle conferenze 3003 Bern MZ",Do 23.08.2018 10:00 - 11:00,-,Herr Nicolas Haesler; Mediensprecher SP Schweiz; nicolas.haesler@spschweiz.ch; Tel. 031 329 69 82,Allianz Bundesbeschluss Velo Ja,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7035.html
33,Welle 7; Schanzenstrasse 5 3008 Bern,Di 14.08.2018 10:15 - 11:30,Akkreditierung über info@litra.ch,Michael Ruefer; LITRA; Spitalgasse 32; 3011 Bern; 031 328 32 32; michael.ruefer@litra.ch,"LITRA Informationsdienst für den öffentlichen Verkehr und ch-direkt, Direkter Verkehr",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7036.html
34,"Bundesplatz, Bern, bei Regen: Café Fédéral, 1. Stock 3003 Bern",Do 09.08.2018 10:15,"Der VCS Verkehrs-Club der Schweiz hatte zusammen mit Pro Velo die Velo-Initiative eingereicht - den Auslöser für den Bundesbeschluss Velo. Der VCS und der Trägerverein der Velo-initiative haben ihren Text zugunsten des Vorschlags von Bundesrat und Parlament zurückgezogen und stehen voll und ganz hinter dem Bundesbeschluss Velo, über den wir am 23. September 2018 abstimmen werden.; Wie wichtig das Velofahren im Alltag ist, zeigt der VCS an einem Point de Presse mit einer Begleitaktion im Herzen der Stadt Bern.",VCS Verkehrs-Club der Schweiz; Malach Viera; Aarbergergasse 61 (Eingang: Genfergasse 10); 3001 Bern; Tel. 031 328 58 85 oder 079 708 05 36; E-Mail: medien@verkehrsclub.ch; www.verkehrsclub.ch,VCS Verkehrs-Club der Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7037.html
35,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Mi 16.01.2019,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden zu Beginn auf www.admin.ch aufgeschaltet.,Der Bundesrat,Links   https://www.admin.ch/gov/de/start.html,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7039.html
36,Veranstaltungsraum Käfigturm (2. Stock); Marktgasse 67 3011 Bern,Di 14.08.2018 10:30,"Am 23. September 2018 entscheidet die Schweizer Bevölkerung über zwei Agrar-Initiativen aus linksgrünen Kreisen. Beide Initiativen verfolgen ähnliche Ziele, verlangen einen Kurswechsel in der Agrarpolitik und führen zu einer Marktabschottung und einer mühseligen Zollbürokratie. Für Konsumentinnen und Konsumenten bedeuten die Initiativen weniger Auswahl und steigende Lebensmittelpreise.; Das überparteiliche Komitee vereint FDP, SVP, CVP, BDP und Wirtschaftsverbände im Kampf gegen die Agrar-Initiativen. Gerne laden wir Sie ein, um Ihnen unsere Argumente zu erläutern.; Wir bitten Sie um eine Anmeldung bis zum 13. August 2018 an schuler@fdp.ch.","Marcel Schuler, Kampagnenleiter FDP.Die Liberalen; Generalsekretariat; Neuengasse 20; 3011 Bern; T +41 31 320 35 44; M +41 79 589 22 22; DE: https://www.agrarinitiativen-nein.ch/; FR : https://www.initiatives-agricoles-non.ch/",Überparteiliches Komitee «2xNein zu den Agrar-Initiativen»,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7040.html
37,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Mi 30.01.2019,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden zu Beginn auf www.admin.ch aufgeschaltet.,Der Bundesrat,Links   https://www.admin.ch/gov/de/start.html,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7041.html
38,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Mi 13.02.2019,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden zu Beginn auf www.admin.ch aufgeschaltet.,Der Bundesrat,Links   https://www.admin.ch/gov/de/start.html,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7042.html
39,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Mi 20.02.2019,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden zu Beginn auf www.admin.ch aufgeschaltet.,Der Bundesrat,Links   https://www.admin.ch/gov/de/start.html,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7043.html
40,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Mi 27.02.2019,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden zu Beginn auf www.admin.ch aufgeschaltet.,Der Bundesrat,Links   https://www.admin.ch/gov/de/start.html,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7044.html
41,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Mi 03.04.2019,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden zu Beginn auf www.admin.ch aufgeschaltet.,Der Bundesrat,Links   https://www.admin.ch/gov/de/start.html,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7045.html
42,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Mi 10.04.2019 13:30,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden zu Beginn auf www.admin.ch aufgeschaltet.,Der Bundesrat,Links   https://www.admin.ch/gov/de/start.html,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7046.html
43,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Mi 17.04.2019,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden zu Beginn auf www.admin.ch aufgeschaltet.,Der Bundesrat,Links   https://www.admin.ch/gov/de/start.html,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7047.html
