,0,1,2,3,4,5
10,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Di 30.03.2010 11:15 - 12:00,Medienkonferenz,"Marianne Zünd, BFE/OFEN; 031 322 56 75","Bundesamt für Energie (BFE), Bundesamt für Gesundheit (BAG)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2713.html
11,Olympisches Museeum / Musée Olympique; Quai d'Ouchy 1 1006 Lausanne,Mo 19.04.2010 14:00,"Rückblick 2009 - Ausblick 2010; Referenten: Corinne Schmidhauser, Stiftungsratspräsidentin Antidoping Schweiz; Dr. phil. nat. Matthias Kamber, Direktor Antidoping Schweiz; PD Dr. ès sci Martial Saugy, Direktor Laboratoire Suisse d'Analyse du Dopage LAD",Barbara Meier; Klar Kommunikation; barbara.meier@klarkom.ch; 031 351 45 40,Stiftung Antidoping Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2716.html
12,Hotel Kreuz; Zeughausgasse 41 3011 Bern,Do 22.04.2010 09:45,Medienkonferenz,"Ewald Ackermann, SGB/USS; 031 377 01 09",Schweizerischer Gewerkschaftsbund (SGB) und Bankpersonalverband,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2717.html
13,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Do 27.05.2010 10:00 - 11:00,"Medienkonferenz; Die Grüne Partei präsentiert ihre Forderungen zu den internationalen und nationalen Klimaverhandlungen. Gleichzeitig wird sie aufzeigen, was im Alltagsleben konkret für den Klimaschutz getan werden kann. ReferentInnen:; Christian van Singer, Nationalrat VD; Bastien Girod, Nationalrat ZH; Robert Cramer, Ständerat GE; Franziska Teuscher, Vize-Präsidentin Grüne, Nationalrätin BE",Miriam Behrens (miriam.behrens@gruene.ch); 031 312 66 60,Grüne Partei Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2718.html
14,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze Bern",Mo 03.05.2010 09:15 - 10:30,"Medienkonferenz; Referenten: Jean-Daniel Gerber, Staatssekretär und Direktor SECO; Christian Weber, Projektleiter SuisseID; Gregor Pauchard, Stv. Chef Hauptabteilung Mehrwertsteuer; Ines Bohacek, Geschäftsführerin buch.ch; Steff Schnetzler, Geschäftsführer i-web","Markus Pfister, SECO; Kommunikation eGovernment für KMU / Communication cyberadministration PME / Comunicazione eGovernment per PMI; + 41 31 322 38 32, Fax + 41 31 323 12 11, markus.pfister@seco.admin.ch,",Staatssekretariat für Wirtschaft,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2719.html
15,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Mi 07.04.2010 10:00,Medienkonferenz,"SP Schweiz, Kampagnen & Kommunikation; Parti socialiste suisse, Campagnes et Communication; 031 329 69 89",SP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2720.html
16,"Grosser Konferenzsaal, Medienzentrum, Bern; Grande salle de conférence, Centre médias, Berne 3003 Bern",Fr 09.04.2010 10:30 - 11:30,"Das Gesundheitswesen Schweiz soll wieder fit und bezahlbar werden. Dazu hat die CVP Schweiz einen 6-Punkte Plan entworfen. Unser Ziel heisst: ""Qualität zum besten Preisen"". Die Grossbaustellen im Gesundheitswesen müssen jetzt in Angriff genommen werden. Die Prämienlast für den Mittelstand soll endlich vermindert werden. Mit: NR Christophe Darbellay, Parteipräsident (VS); NR Kathrin Amacker, im Parteipräsidium verantwortlich für Gesundheit und Soziales (BL); SR Philipp Stähelin, Mitglied der SGK (TG)","Auskünfte / Renseignements; Alexandra Perina-Werz, Politische Fraktionssekretärin, 078 659 29 89; Marianne Binder, Kommunikationschefin, 079 686 01 31",CVP,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2721.html
17,Schweizerischer Nationalfonds / Fonds national; Wildhainweg 3 Bern,Do 15.04.2010 09:00,"Medienkonferenz mit: Bundesrat Didier Burkhalter, Vorsteher des Eidg. Departements des Innern; Staatssekretär Mauro Dell'Ambrogio, Staatssekretariat für Bildung und Forschung (nur für spezifische Fragen an das EDI); Dieter Imboden, Präsident des Forschungsrats des Schweizerischen Nationalfonds; Antonio Loprieno, Präsident der Rektorenkonferenz der Schweizer Universitäten CRUS","Jean-Marc Crevoisier, Chef Communication DFI / Kommunikationschef EDI; +41 31 32 28016",Eidgenössisches Departement des Innern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2723.html
18,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Fr 23.04.2010 10:00 - 11:00,"Medienkonferenz; ReferentInnen:; - Ruedi Rechsteiner, Präsident SWISSAID, Nationalrat SP; - Andrea Zellhuber, Comissão Pastoral da Terra in Bahia, Brasilien; - Erica Hennequin, Kantonsrätin Grüne JU; - Daniel Ribeiro, Justiça Ambiental, Mosambik","Kontaktpersonen:; Tina Goethe, Swissaid (t.goethe@swissaid.ch), Meret Rehmann, Grüne (meret.rehmann@gruene.ch)",Plattform Agrotreibstoffe,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2724.html
19,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Di 13.04.2010 10:00,Medienkonferenz,"SP Schweiz, Kampagnen & Kommunikation; Parti socialiste suisse, Campagnes et Communication; 031 329 69 89",SP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2727.html
20,"Medienzentrum Bundeshaus, Konferenzsaal / Bundesterrasse; Centre de presse du Palais fédéral, salle de conférences / Terrasse du Palais fédéral Bern",Di 18.05.2010 10:15,"10:15 Uhr Medienkonferenz im Medienzentrum Bundeshaus; 11:15 Uhr Bundesterasse, Einreichung mit Fotosujet",Geschäftsstelle Allianz «Schutz vor Passivrauchen»; c/o Lungenliga Schweiz; Südbahnhofstrasse 14c; Postfach; 3000 Bern 14; Tel: 031 378 20 49; info@rauchfrei-ja.ch; Secrétariat général Alliance «Protection contre le tabagisme passif»; c/o Ligue pulmonaire suisse; Südbahnhofstrasse 14c; case postale; 3000 Berne 14; tél. 031 378 20 49; info@sansfumee-oui.ch,Initaitivkomitee  «Schutz vor Passivrauchen»,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2728.html
21,Kaserne Walenstadt / Flugplatz Meiringen; Caserne de Walenstadt / Base aérienne de Meiringen; Caserna di Walenstadt / aerodromo di Meiringen Walenstadt und Meiringen,Di 27.04.2010 10:45 - 12:15,"Als Mitglied der Organisation für Sicherheit und Zusammenarbeit in Europa OSZE hat die Schweiz innerhalb eines Zeitraumes von fünf Jahren einen Besuch von militärischen Einrichtungen/militärischen Verbänden und Militärflugplätzen durchzuführen und alle 55 OSZE- Teilnehmerstaaten einzuladen. Der Schweizer OSZE/Wiener Dokument 99/Kontaktanlass ""ALPINA 2010"" findet am 27. und 28. April 2010 in Walenstadt und Meiringen statt.","Christoph Brunner, Armeesprecher / Porte-parole de l'armée / Portavoce dell'esercito; 031 35 18 39",Gruppe Verteidigung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2729.html
22,Kaserne Walenstadt / Flugplatz Meiringen; Caserne de Walenstadt / Base aérienne de Meiringen; Caserna di Walenstadt / aerodromo di Meiringen Walenstadt und Meiringen,Mi 28.04.2010 10:30 - 12:00,"Als Mitglied der Organisation für Sicherheit und Zusammenarbeit in Europa OSZE hat die Schweiz innerhalb eines Zeitraumes von fünf Jahren einen Besuch von militärischen Einrichtungen/militärischen Verbänden und Militärflugplätzen durchzuführen und alle 55 OSZE- Teilnehmerstaaten einzuladen. Der Schweizer OSZE/Wiener Dokument 99/Kontaktanlass ""ALPINA 2010"" findet am 27. und 28. April 2010 in Walenstadt und Meiringen statt.","Christoph Brunner, Armeesprecher / Porte-parole de l'armée / Portavoce dell'esercito; 031 35 18 39",Gruppe Verteidigung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2730.html
23,Bernerhof; Leuchtersaal; Bundesgasse 3 Bern,Di 13.04.2010 11:15,Gedankenaustausch und gegenseitiges Kennenlernen mit BAG-Direktor Pascal Strupler,Sektion Kommunikation BAG; 031 322 95 05; media(at)bag.admin.ch,Bundesamt für Gesundheit,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2732.html
24,"Rathaushalle, Rathaus; Hall de l'Hôtel du gouvernement (Rathaus) 3011 Bern",Fr 23.04.2010 11:00 - 11:45,Medienkonferenz,"Manuel Schär, Kommunikationsberater / Conseiller en communication; 031 633 75 98; Mail: manuel.schaer@sta.be.ch","Kanton Bern, République et Canton de Genève, Bundeskanzlei (BK)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2734.html
25,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Do 22.04.2010 10:15,Jahresmedienkonferenz 2010,Markus Bernhard; Leiter Kommunikation ETH-Rat / Responsable Communication du Conseil des EPF; +41 44 632 20 65; E-Mail: kommunikation@ethrat.ch,ETH-Rat,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2736.html
26,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Do 22.04.2010 14:00 - 14:45,"Medienkonferenz; Namhafte Referenten beleuchten die Vorteile von Home Office unter den Aspekten Lebensqualität, Umwelt und Produktivität. Der erste nationale Home Office Day wird von BFE, BBT und Partnern aus Wirtschaft und Wissenschaft unterstützt.","Barbara Josef, 078 844 65 85",Home Office Day,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2737.html
27,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Do 15.04.2010 15:00,"Medienkonferenz des Bundesrates; Teilnehmer: Bundesrat Ueli Maurer, Chef des Eidg. Departements für Verteidigung, Bevölkerungsschutz und Sport VBS; Botschafter Christian Catrina, Chef Sicherheitspolitik VBS; Leitung: Vizekanzler André Simonazzi, Bundesratssprecher","Eidgenössisches Departement für Verteidigung, Bevölkerungsschutz und Sport",Links   www.tv.admin.ch,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2739.html
28,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze Bern",So 26.09.2010 16:30,Medienkonferenz des Bundesrates,Bundeskanzlei,Links   www.tv.admin.ch   Abstimmungsvorlage,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2742.html
29,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze Bern",Fr 17.09.2010 13:30,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden kurz vor Beginn auf www.tv.admin.ch aufgeschaltet.,Bundeskanzlei,Links   www.tv.admin.ch,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2744.html
30,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze Bern",Fr 01.10.2010 14:45,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden kurz vor Beginn auf www.tv.admin.ch aufgeschaltet.,Bundeskanzlei,Links   www.tv.admin.ch,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2746.html
31,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze Bern",Mi 13.10.2010,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden kurz vor Beginn auf www.tv.admin.ch aufgeschaltet.,Bundeskanzlei,Links   www.tv.admin.ch,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2748.html
32,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze Bern",Mi 20.10.2010 13:30,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden kurz vor Beginn auf www.tv.admin.ch aufgeschaltet.,Bundeskanzlei,Links   www.tv.admin.ch,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2749.html
33,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze Bern",Mi 27.10.2010 14:00,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden kurz vor Beginn auf www.tv.admin.ch aufgeschaltet.,Bundeskanzlei,Links   www.tv.admin.ch,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2750.html
34,Parlamentsgebäude; Palais du Parlement Bern,Mo 13.09.2010 14:30,Herbstsession der Eidgenössischen Räte (bis 1. Oktober 2010),Bundesversammlung,Links   Die Bundesversammlung - Das Schweizer Parlament,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2751.html
35,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze Bern",Mi 28.04.2010 13:45,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden kurz vor Beginn auf www.tv.admin.ch aufgeschaltet.,Bundeskanzlei,Links   www.tv.admin.ch,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2754.html
36,"UVEK, Sitzungszimmer 1; DETEC, salle de réunion 1; SG DATEC, sala 1; Kochergasse 10 3011 Bern",Do 15.04.2010 11:00,Informationsgespräch,Presse- und Informationsdienst UVEK / Service de presse et d'information DETEC / Servizio stampa DATEC; 031 322 55 11,"Eidgenössisches Departement für Umwelt, Verkehr, Energie und Kommunikation",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2759.html
37,vatter Business Center; Raum Carl Albert Loosli (6. Stock); Bärenplatz 2 3011 Bern,Di 25.05.2010 09:15 - 12:00,"Kurzseminar mit Blick auf die Managed-Care-Vorlage im Parlament; Erläuterung und Diskussion von Begriffen/Konzepten wie Ärztenetzwerke, Organisationen der Integrierten Versorgung, Budgetmitverantwortung, differenzierter Selbstbehalt, Capitation-Verträge, Light-/Listenmodelle, Pay for Performance. Experten aus der Deutsch- und Westschweiz geben kurze Inputs zu den wichtigsten Themen: Ignazio Cassis, Nationalrat, Mitglied SGK-N; Felix Huber, VR-Präsident mediX zürich; Jörg Fritschi, Präsident medswiss.net, Schweizer Dachverband der Ärztenetze; Marc-André Raetzo/Philippe Schaller, Mitbegründer Réseau de soins Delta","Peter Berchtold, peter.berchtold@college-m.ch, 079 287 27 16",Forum Managed Care,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2760.html
38,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Di 20.04.2010 11:00,Point de presse,Anton Kohler; Kommunikation BAZL / Communication OFAC; 031 325 83 70,Bundesamt für Zivilluftfahrt,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2765.html
39,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro Media di Palazzo federale, sala delle conferenze Bern",Fr 28.05.2010 08:45 - 09:45,Medienkonferenz; Die Militärakademie an der ETH Zürich und die Forschungsstelle für; Sicherheitspolitik der ETH Zürich präsentieren die Resultate der Studie Sicherheit 2010.,Tibor Szvircsev Tresch Dr. phil. 044 739 82 32; Silvia Würmli lic. phil. 044 739 82 72,Kommando Operationen,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2766.html
40,Restaurant Casino; Bernerstube; Herrengasse 25 3011 Bern,Di 27.04.2010 10:30,Medienkonferenz,"Sabine Jurisch, Öffentlichkeitsarbeit; RoadCross Schweiz; +41 44 737 48 29",RoadCross Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2768.html
41,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze Bern",Di 29.06.2010 10:00 - 11:00,Medienkonferenz,Susanne Brenner; susanne.brenner@ta-swiss.ch; 031 310 99 65,Zentrum für Technologiefolgen-Abschätzung TA-SWISS,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2769.html
42,"Hotel National, Hirschengraben 24 3011 Bern",Sa 24.04.2010 09:45,Weiterentwicklung der Finanzplatzstrategie,"Noé Blancpain, Kommunikationschef / chef de la communication; 078 748 61 63; Philippe Miauton, porte-parole; 079 277 68 41",FDP.Die Liberalen,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2771.html
43,Château de Dorigny; Université de Lausanne; Salle 106 1015 Lausanne,Di 27.04.2010 14:00 - 15:00,Medienkonferenz (französisch),"Sandrine Klötzli, Office fédéral de topographie swisstopo; 031 963 22 88, sandrine.kloetzli@swisstopo.ch",swisstopo,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2773.html
44,Stadtcasino 8500 Frauenfeld,Sa 29.05.2010,"Andreas Käsermann, Medienverantwortlicher SP Schweiz; Telefon 031 329 69 82; Mobile 079 434 07 34; eMail andreas.kaesermann@spschweiz.ch; Jean-Yves Gentil. porte-parole adjoint; Téléphone 031 329 69 86; Mobile 079 672 06 42; Courriel jean-yves.gentil@pssuisse.ch",Sozialdemokratische Partei der Schweiz,"Attachments   Einladung an die Medien (PDF, 119 kB)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2774.html
45,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Do 22.04.2010 09:00,Point de presse,Prof. Dr. Patrik Ducrey; Stv. Direktor Sekretariat WEKO / Directeur suppléant Secrétariat Comco; 031 324 96 78 / 079 345 01 44,Wettbewerbskommission,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2775.html
46,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Do 22.04.2010 11:15,Medienorientierung,"Roland Meier, Mediensprecher EFD / Porte-parole du DFF; 031 322 60 68","Expertenkommission ""Too big to fail""",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2776.html
47,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Do 20.05.2010 10:00 - 11:30,Medienkonferenz,"Michael Müller, Information und Kommunikation ASTRA; 031 324 38 87",Bundesamt für Strassen ASTRA,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2777.html
48,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze Bern",Fr 18.06.2010 14:45,Medienkonferenz des Bundesrates,Bundeskanzlei,Links   www.tv.admin.ch,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2779.html
49,"Bundesplatz Bern; Place fédérale, Berne Bern",Mi 05.05.2010 16:30 - 17:30,"Point de presse und Auftakt mit Nationalratspräsidentin Pascale Bruderer, Bundesrat Ueli Maurer, BASPO-Direktor Matthias Remund; Start der sportlichen Aktivitäten mit Teilnahme von Prominenz",Béatrice Wertli; 076 319 30 47,Sportamt Stadt Bern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2781.html
50,Hotel Kreuz; Zeughausgasse 3011 Bern,Mi 28.04.2010 13:30 - 13:45,Point de presse,Ewald Ackermann SGB/USS; 031 377 01 09 / 079 660 36 14,Schweizerischer Gewerkschaftsbund (SGB),https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2783.html
