,0,1,2,3,4,5,6,7
17,6280,Delegiertenversammlung,Auditorium Joseph Deiss; Fakultät der Wirtschafts- und Sozialwissenschaften 1700 Fribourg,Sa 20.08.2016 10:45 - 15:30,-,Grüne Partei Schweiz; Waisenhausplatz 21; 3011 Bern; 031 326 66 00; gruene@gruene.ch,Grüne Partei Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6280.html
18,6281,Volksinitiative «Grüne Wirtschaft»,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Do 18.08.2016 08:15 - 09:00,-,Harald Hammel; Presse- und Informationsdienst UVEK; Tel. 079 444 68 13,"Eidgenössisches Departement für Umwelt, Verkehr, Energie und Kommunikation",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6281.html
19,6282,Überparteiliches Komitee für das Nachrichtendienstgesetz,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Di 16.08.2016 14:15,-,Matthias Leitner; Kampagnenleiter überparteiliches Komitee; 031 320 35 33; 079 794 32 39,FDP. Die Liberalen,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6282.html
20,6284,Einladung zur Medienkonferenz: Verkehrsperspektiven 2040,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Di 30.08.2016 10:00,-,Rudolf Menzi / Lukas Kistler; Kommunikation Bundesamt für Raumentwicklung ARE; Tel. 058 462 40 60,Bundesamt für Strassen ASTRA,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6284.html
21,6285,Uber: Scheinselbständigkeit hat System,Hotel Bern; Zeughausgasse 9 3011 Bern,Mo 29.08.2016 10:00 - 11:00,"Vorstellung einer Studie zu «Arbeits- und sozialversicherungsrechtlichen Fragen beim Fahrdienst Uber»; Referent/innen:; Vania Alleva, Präsidentin Unia; Prof. Kurt Pärli, Universität Basel, Verfasser des Gutachtens «Arbeits- und sozialversicherungsrechtliche Fragen bei Uber-Taxifahrer/innen»; Natalie Imboden, Mitglied Sektorleitung Dienstleistungsberufe Unia; Roman Künzler, Leiter Sektor Tertiär Unia Nordwestschweiz",Philipp Zimmermann; Mediensprecher Unia; philipp.zimmermann@unia.ch; Tel. 079 241 27 44,Gewerkschaft Unia,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6285.html
22,6286,Pressekonferenz des überparteilichen Komitees «Nein zum grünen Zwang»,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Mo 22.08.2016 09:15,-,Matthias Leitner; Kampagnenleiter überparteiliches Komitee; 031 320 35 33; 079 794 32 39,"Überparteiliches Komitee ""Nein zum grünen Zwang""",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6286.html
23,6287,Botschafter- und Aussennetzkonferenz 2016,"Palais des Nations, Gebäude E 1200 Genf",Mo 22.08.2016 11:00,"In Anwesenheit von Herrn Paolo Gentiloni, Minister für auswärtige Angelegenheiten und internationale Zusammenarbeit der Republik Italien, und Herrn Michael Møller, Generaldirektor des Büros der Vereinten Nationen in Genf",Linda Shepard; Information EDA; +41 (0)79 544 48 16,Eidgenössisches Departement für auswärtige Angelegenheiten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6287.html
24,6288,Vielfalt statt Einfalt,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Fr 26.08.2016 08:45,-,Gabriel Lüchinger; Generalsekretär SVP Schweiz; 079 108 89 55,SVP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6288.html
25,6289,Erfolgreiche Einführung der zweijährigen beruflichen Grundbildung mit eidgenössischem Berufsattest (EBA),"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Mo 29.08.2016 10:00 - 11:00,-,Medienstelle; Tel. 058 463 60 13; kom@bfs.admin.ch,Bundesamt für Statistik,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6289.html
26,6290,Stabilisierungsprogramm 2017-2019,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Di 23.08.2016 14:30,-,Information; 3003 Bern; Tel 058 322 99 10; information@parl.admin.ch,Parlamentsdienste,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6290.html
27,6291,Medienkonferenz zu den Lohnforderungen der SGB-Gewerkschaften,Hotel Bern 3000 Bern,Mi 07.09.2016 10:00,-,"Schweizerischer Gewerkschaftsbund SGB; CH-3007 Bern, Monbijoustrasse 61; Postadresse: CH-3000 Bern 23, Postfach; T +41 (0)31 377 01 01 (Zentrale); T +41 (0)31 377 01 24 (direkt); F +41 (0)31 377 01 02",Schweizerischer Gewerkschaftsbund SGB,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6291.html
28,6292,Nationale Konferenz – Täter und Täterinnen Häuslicher Gewalt – Interventionsmöglichkeiten und Praxismodelle,Kursaal Bern 3000 Bern,Mi 26.10.2016 09:15 - 16:40,-,Luzia Siegrist; luzia.siegrist@ebg.admin.ch; 058 465 37 68,Eidgenössisches Büro für die Gleichstellung von Frau und Mann EBG,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6292.html
29,6293,Update Energiewende 2016,Hotel Bern; Zeughausgasse 9; 3011 Bern 3000 Bern,Mo 05.09.2016 10:15 - 11:00,-,"Umweltallianz; Stefan Jakob, Postgasse 15; Postfach 817; 3000 Bern 8; T 031 313 34 33; F 031 313 34 35; info@umweltallianz.ch; www.umweltallianz.ch",Umweltallianz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6293.html
30,6294,Nationale Organspende-Kampagne,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze Bern MZ",Di 06.09.2016 10:00 - 11:00,Lancierung der neuen nationalen Organspende-Kampagne 2016-2020; Mitveranstalter: Stiftung Swisstransplant,Bundesamt für Gesundheit BAG; Kommunikation; media@bag.admin.ch; Tel. 058 462 95 05,Bundesamt für Gesundheit,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6294.html
31,6295,"Offizieller Besuch von S.E. Sheikh Sabah Khaled Al Hamad Al Sabah, Vize-Premierminister und Aussenminister des Staates Kuwait",- 3000 Bern,Mo 29.08.2016 11:45,-,Information EDA; +41 (0)58 462 31 53; info@eda.admin.ch,"Eidgenössisches Departement für Wirtschaft, Bildung und Forschung",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6295.html
32,6296,Menschenhandel – und das Engagement der Schweiz im Kampf dagegen,- Sofia,Mo 10.10.2016 10:00,Medienreise vom Zielland Schweiz über Wien (OSZE) ins Herkunftsland Bulgarien; 10. bis 14. Oktober 2016,Silvia Müller; silvia.mueller@eda.admin.ch; +41 (0)58 462 33 54,Eidgenössisches Departement für auswärtige Angelegenheiten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6296.html
33,6297,Bericht über die Abklärung der Vorwürfe betreffend das Empfangs- und Verfahrenszentrum Kreuzlingen,Staatssekretariat für Migration; Quellenweg 6; 3003 Wabern Bern-Wabern,Di 30.08.2016 14:00,-,Wir danken für Ihre Anmeldung bis zum 29. August 2016 16h00 per Mail an; gieri.cavelty@sem.admin.ch,Staatssekretariat für Migration,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6297.html
34,6298,Point de presse - VBS,Medienzentrum des Bundes 3003 Bern,Di 30.08.2016 16:30,"Absturz F/A-18: Am Point de Presse werden Oberst im Generalstab Felix Stoffel, Chef des Berufsfliegerkorps und ehemaliger F/A-18-Pilot, sowie Pierre Goumoëns, F/A-Pilot und zugeteilter Stabsoffizier des Kommandanten Luftwaffe, die allgemeinen Fragen zum Flugbetrieb, zu Luftpolizeidienst und Instrumentenflugregeln (IFR) beantworten. Da der Absturz der F/A-18 Gegenstand aktueller Untersuchungen der Militärjustiz ist, können hierzu keine Fragen beantwortet werden.",Kein Kontakt,"Eidgenössisches Departement für Verteidigung, Bevölkerungsschutz und Sport",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6298.html
35,6299,Point de Presse - EDI / Charta zur Lohngleichheit,"Bernerhof, Leuchtersall, Bundesgasse 3 3003 Bern",Di 06.09.2016 16:00,Bundesrat Berset lanciert mit Kantonen und Gemeinden eine Charta zur Lohngleichheit,"Bitte melden Sie sich bis am 5. September um 16.00 Uhr an: eduard.jaun@ebg.admin.ch / +41 58 46 584 70. Veuillez vous inscrire d’ici au 5 septembre à 16 h : eduard.jaun@ebg.admin.ch / +41 58 46 584 70. Rückfragen/Renseignements complémentaires: Nicole Lamon, Kommunikationschefin EDI; Tel.: +41 58 462 80 16; E-Mail: nicole.lamon@gs-edi.admin.ch",Eidgenössisches Departement des Innern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6299.html
36,6301,Wissenschaft für die Grüne Wirtschaft,Bern MZ,Fr 02.09.2016 10:30,-,Carla Hoinkes; Komitee «Ja zur Grünen Wirtschaft»; info@gruenewirtschaft.ch; 076 480 54 85,Komitee «Ja zur Grünen Wirtschaft»,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6301.html
37,6302,Medienkonferenz des Bundesrates,Bern MZ,Do 01.09.2016 09:00,-,Kein Kontakt,Der Bundesrat,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6302.html
38,6303,Die steigenden Kosten im Gesundheitswesen eindämmen,Medienzentrum des Bundes 3003 Bern MZ,Fr 02.09.2016 08:45,"Medienkonferenz mit: Bundesrat Alain Berset, Vorsteher des Eidgenössischen Departements des Innern (EDI); Pascal Strupler, Direktor des Bundesamtes für Gesundheit (BAG)",Nicole Lamon; Kommunikationschefin EDI; Tel. 058 462 80 16,Eidgenössisches Departement des Innern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6303.html
39,6304,Ausländergesetz,Bern MZ,Fr 02.09.2016 12:15,Ausländergesetz. Steuerung der Zuwanderung und Vollzugsverbesserungen bei den Freizügigkeitsabkommen / Änderung. Integration,Parlamentsdienste; Ursula Schütz; Tel 058 322 99 10; ursula.schuetz@parl.admin.ch,SPK-N,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6304.html
40,6306,KMU-Wirtschaft gegen Initiative «Grüne Wirtschaft»,Schmiedstube; Saal Amboss; Schmiedenplatz 5; 3001 Bern Bern,Mo 05.09.2016 10:15,-,Bernhard Salzmann; Leiter Kommunikation Schweizerischer Gewerbeverband sgv; Tel. 031 380 14 14,Schweizerischer Gewerbeverband SGV,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6306.html
41,6307,Integrationsdialog Zusammenleben,Bern MZ,Do 08.09.2016 14:00,-,Nicole Gysin; Konferenz der Kantonsregierungen; n.gysin@kdk.ch; 031 320 30 00; Michèle Laubscher; Staatssekretariat für Migration; michele.laubscher@sem.admin.ch; 058 465 95 24,Tripartite Agglomerationskonferenz TAK,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6307.html
42,6308,Wirtschaft warnt vor der Initiative «Grüne Wirtschaft»,"Vatter Business Center, Bärenplatz 2, Raum Klaus Schädelin, 4. Stock 3011 Bern",Do 08.09.2016 09:15,"Es referieren:; Heinz Karrer, Präsident economiesuisse, NR Hans Egloff, Präsident Schweizer Hauseigentümerverband (HEV), NR Isabelle Moret, Präsidentin, Föderation der Schweizerischen Nahrungsmittel-Industrien (FIAL), NR Thierry Burkart, Vize-Präsident Touring Club Schweiz (TCS), Andreas Züllig, Präsident hotelleriesuisse","Roberto Colonnello, economiesuisse, 044 421 35 35",economiesuisse,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6308.html
43,6309,F/A-18-Absturz in der Sustenregion,"Medienzentrum Bundeshaus, Centre de presse du Palais fédéral, Centro media di Palazzo federale, Bundesgasse 8 – 12 3003 Bern MZ",Di 06.09.2016 15:00,Orientierung über die vorläufigen Ergebnisse der Untersuchung,"Tobias Kühne, Sprecher der Militärjustiz, porte-parole de la justice militaire, portavoce della Giustizia militare: Tel. 058 464 70 13",Oberauditorat - Militärjustiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6309.html
44,6311,F/A-18-Absturz in der Sustenregion,"Medienzentrum Bundeshaus, Konferenzsaal, Centre de presse du Palais fédéral, salle de conférences, Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Di 06.09.2016 16:30,Point de Presse zur Zusammenarbeit zwischen skyguide und der Luftwaffe,"Roger Gaberell, Sprecher skyguide: 022 417 40 08; Daniel Reist, Armeesprecher: 058 464 48 08",Teilstreitkraft Luftwaffe,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6311.html
45,6312,Schweizer KMU formieren sich für die «Grüne Wirtschaft»,Vatter Business Center am Bärenplatz 2 3000 Bern,Do 08.09.2016 10:15 - 11:15,"Es referieren: Ansgar Igelbrink, Präsident Bauwerk Brand, Flavio Ravani, CEO Swissrenova, Markus Tonner, CEO InnoRecycling, Jürg Grossen, CEO Elektroplan, Tanja Rösner-Meisser, CEO aardeplan, Samuel Schweizer, Mitglied des Verwaltungsrats Schweizer Metallbau, Gerhard Andrey, Partner LIIP (spricht auf Französisch)","Christian Zeyer, Co-Geschäftsführer swisscleantech",swisscleantech,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6312.html
46,6313,Jährliches Länderexamen des IWF,"Bernerhof, Bundesgasse 3 3003 Bern",Mo 26.09.2016 11:15,Anne Césard; Stv. Leiterin Kommunikation; Staatssekretariat für internationale Finanzfragen (SIF); + 41 58 462 62 91,Anne Césard; Stv. Leiterin Kommunikation; Staatssekretariat für internationale Finanzfragen (SIF); + 41 58 462 62 91,Staatssekretariat für internationale Finanzfragen,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6313.html
47,6314,Vernissage von «Rausch & Ordnung» (Geschichte der Alkoholpolitik),Eidgenössische Alkoholverwaltung (EAV); Régie fédérale des alcools (RFA); Regìa federale degli alcool (RFA); Länggassstrasse 35 3000 Bern,Do 06.10.2016 17:00,"Mit «Rausch & Ordnung» liegt zum ersten Mal ein fundierter Überblick über die Geschichte der Alkoholfrage, der Schweizer Alkoholpolitik und der EAV vor. Die Buchvorstellung wird von einer Diskussionsrunde mit Juri Auderset und Peter Moser (Historiker und Buchautoren), Laurence Fehlmann Rielle (Nationalrätin, Generalsekretärin der FEGPA), Tony Z‘Graggen (Spirituosenhersteller und ehem. Präsident des Schweizerischen Brennerverbands) und Fritz Etter (ehem. Direktor der EAV) gefolgt.",Nicolas Rion; Kommunikationsleiter EAV / Chef de la communication de la RFA / capo della Comunicazione della RFA; Tel. 031 309 12 64; info@eav.admin.ch,Eidg. Alkoholverwaltung (bis 12.2017),https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6314.html
48,6315,1. Nationales Spitzentreffen Fachkräfte Schweiz zum Thema „Vereinbarkeit Beruf und Familie“,"Bernerhof, Bundesgasse 3003 Bern",Mo 12.09.2016 12:15 - 13:00,"Aus organisatorischen Gründen bitten wir Sie um eine Anmeldung bis Donnerstag, 8. September um 12 Uhr an: info@gs-wbf.admin.ch.","Irène Harnischberg, Mediensprecherin WBF, Tel. 058 462 20 34, irene.harnischberg@gs-wbf.admin.ch","Eidgenössisches Departement für Wirtschaft, Bildung und Forschung",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6315.html
49,6316,Übergabe einer Sondermarke mit Zuschlag für Opfer fürsorgerischer Zwangsmassnahmen (Verdingkinder und andere),"Bundeshaus West, 1. Stock 3003 Bern",Do 08.09.2016 16:00 - 16:45,Veranstalter: EJPD/Schweizerische Post,"Guido Balmer, Informationschef EJPD (in Co-Leitung), +41 58 462 18 18",Eidgenössisches Justiz- und Polizeidepartement,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6316.html
50,6317,Liberalisierungen sind keine Lösung für die dringlichen Fragen im Gesundheitsbereich,"Medienzentrum Bundeshaus, Bundesgasse 8-12 3003 Bern MZ",Do 08.09.2016 10:00,"An der Medienkonferenz nehmen teil: Marina Carobbio, Nationalrätin (TI) und Vizepräsidentin der SP, Barbara Gysi, Nationalrätin (SG) und Vizepräsidentin der SP, Pierre-Yves Maillard, Regierungspräsident (VD) und Jean-François Steiert, Nationalrat (FR)","Parti socialiste suisse; Gaël Bourgeois, Porte-parole adjoint; Responsable médias et campagnes en Suisse romande; Spitalgasse 34; Case postale, 3001 Berne; T 031 329 69 85; M 078 685 48 48; F 031 329 69 70; gael.bourgeois@pssuisse.ch",SP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6317.html
51,6318,Justizminister der deutschsprachigen Länder: Fünfländertreffen in Bern,"Von-Wattenwyl-Haus, Junkerngasse 59, Bern Bern",Sa 10.09.2016 10:30,"An einem Point de Presse am Samstag, 10. September 2016, können Sie sich von den fünf; Ministerinnen und Ministern über die Ergebnisse des Treffens informieren lassen.","Informationsdienst EJPD, info@gs-ejpd.admin.ch, Tel. +41 58 462 18 18",Eidgenössisches Justiz- und Polizeidepartement,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6318.html
52,6319,1-Jahr-Dieselgate – dreckiger denn je,"VCS in Bern, Aarbergasse 61 (Ecke Genfergasse), 5. Stock 3001 Bern",Do 15.09.2016 14:00,"Roundtable-Gespräch, Exponenten: Jürgen Resch, Bundesgeschäftsführer Deutsche Umwelthilfe, Christian Bach, Abteilungsleiter Fahrzeugantriebssysteme Empa, Evi Allemann, Präsidentin VCS, Caroline Beglinger, Co-Geschäftsleiterin VCS","Matthias Müller, VCS Schweiz, 079 757 00 91",VCS Verkehrs-Club der Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6319.html
53,6320,Mitgliederversammlung und Verkehrsforum,Hotel Bellevue Palace Bern 3000 Bern,Do 29.09.2016 11:30 - 16:30,Referentin: Bundesrätin Doris Leuthard,"LITRA Informationsdienst für den öffentlichen Verkehr; Ursula Kocher, Leiterin Administration; Spitalgasse 32, CH-3011 Bern; Tel. +41 31 328 32 32; Fax +41 31 328 32 33; www.litra.ch; info@litra.ch","LITRA, Informationsdienst für den öffentlichen Verkehr – www.litra.ch",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6320.html
54,6321,Ist die Ostzusammenarbeit der Schweiz noch notwendig und zeitgemäss?,"Eventforum Bern, Fabrikstrasse 12 3000 Bern",Mo 19.09.2016 20:00 - 21:30,"Podiumsdiskussion mit: Werner Luginbühl, Ständerat, BDP, Bern Hans Stöckli, Ständerat, SP, Bern Reto Nause, Gemeinderat, CVP, Bern Botschafter Raymund Furrer, Leiter Wirtschaftliche Zusammenarbeit und Entwicklung, SECO Botschafterin Elisabeth von Capeller, Vize-Direktorin, Leiterin des Bereichs Ostzusammenarbeit, DEZA",Information EDA; info@eda.admin.ch; Tel: 058 462 31 53,Bundeskanzlei,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6321.html
55,6322,Erwerbs- und Care-Arbeit vereinbaren – konkrete Antworten und Lösungswege für die Zukunft,"GenerationenHaus, Bahnhofplatz 2 3001 Bern",Di 25.10.2016 09:15 - 12:15,Tagung,"Linda Rosenkranz, rosenkranz@travailsuisse.ch, Tel. 031 370 21 11",Travail.Suisse,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6322.html
56,6323,«Stop der Hochpreisinsel – für faire Preise (Fair-Preis-Initiative)»,"Vatter Business Center, Bärenplatz 2 3011 Bern",Di 20.09.2016 13:30 - 14:30,Lancierung der Eidgenössischen Volksinitiative,"Walter Stüdeli, Geschäftsführer Verein «Stop der Hochpreisinsel – für faire Preise», 079 330 23 46, walter.stuedeli@koest.ch",Verein «Stop der Hochpreisinsel – für faire Preise»,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6323.html
