,0,1,2,3,4,5,6,7
16,5320,Volksabstimmung vom 30. November 2014: Volksinitiative «Schluss mit den Steuerprivilegien für Millionäre (Abschaffung der Pauschalbesteuerung)»,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern",Mo 06.10.2014 09:15,"Medienkonferenz; Teilnehmende: - Bundesrätin Eveline Widmer-Schlumpf, Vorsteherin des Eidgenössischen Finanzdepartements; - Regierungsrat Peter Hegglin, Präsident der Konferenz der kantonalen Finanzdirektorinnen und –direktoren (FDK); - Regierungsrat Maurice Tornay, Vizepräsident der FDK",Roland Meier; Mediensprecher EFD / Porte-parole du DFF; 058 462 60 86; 079 208 12 87,Der Bundesrat,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5320.html
17,5321,Volksabstimmung vom 30. November 2014: «Rettet unser Schweizer Gold (Gold-Initiative)»,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern",Di 07.10.2014 13:30,"Medienkonferenz; Teilnehmende: - Bundesrätin Eveline Widmer-Schlumpf, Vorsteherin des Eidgenössischen Finanzdepartements; - Regierungsrat Peter Hegglin, Präsident der Konferenz der kantonalen Finanzdirektorinnen und –direktoren",Roland Meier; Mediensprecher EFD / Porte-parole du DFF; 058 462 60 86; 079 208 12 87,Der Bundesrat,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5321.html
18,5323,Nationales Forschungsprogramm «Nachhaltige Wassernutzung» (NFP 61),"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern",Di 04.11.2014 09:15 - 10:15,Medienkonferenz,Martina Stofer Inocencio; Schweizerischer Nationalfonds (SNF); 031 308 23 87; martina.stofer@snf.ch,Schweizerischer Nationalfonds (SNF),https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5323.html
19,5325,Bundesratssitzung,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze Bern",Fr 06.03.2015 14:30,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden zu Beginn auf www.tv.admin.ch aufgeschaltet.,Der Bundesrat,Links   www.tv.admin.ch,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5325.html
20,5326,Bundesratssitzung,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze Bern",Fr 13.03.2015 14:30,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden zu Beginn auf www.tv.admin.ch aufgeschaltet.,Der Bundesrat,Links   www.tv.admin.ch,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5326.html
21,5327,Bundesratssitzung,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze Bern",Mi 25.03.2015 16:00,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden zu Beginn auf www.tv.admin.ch aufgeschaltet.,Der Bundesrat,Links   www.tv.admin.ch,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5327.html
22,5328,Beginn der Session,Parlamentsgebäude; Palais du Parlement; Palazzo del Parlamento Bern,Mo 02.03.2015 14:30,Frühlingssession der Eidgenössischen Räte (bis 20. März 2015),Bundesversammlung,Links   Die Bundesversammlung - Das Schweizer Parlament,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5328.html
23,5329,„Nein zur Pauschalbesteuerungs-Initiative“,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Di 21.10.2014 13:30,"Medienkonferenz; Teilnehmende: Christophe Darbellay, CVP-Nationalrat und Parteipräsident (VS); Jean-François Rime: SVP-Nationalrat und SGV-Präsident (FR); Petra Gössi: FDP-Nationalrätin (SZ); Barbara Janom Steiner: BDP-Finanzdirektorin (GR); Thomas Maier: GLP-Nationalrat (ZH); Roberta Pantani: Nationalrätin der Lega (TI)",Béatrice Wertli; Generalsekretärin CVP; 079 873 88 08,Überparteiliches Komitee „Nein zur Pauschalbesteuerungs-Initiative“,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5329.html
24,5330,Jugend und Menschliche Sicherheit,"Medienzentrum Bundeshaus, kleiner Konferenzraum; Centre de presse du Palais fédéral, petite salle de conférences; Centro media di Palazzo federale, piccola sala delle conferenze Bern",Mo 13.10.2014 15:00,"Mediengespräch mit Botschafter Claude Wild, Chef der Abteilung Menschliche Sicherheit (AMS) im EDA",Information EDA / Information DFAE / Informazione DFAE; +41 58 462 31 53,Eidgenössisches Departement für auswärtige Angelegenheiten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5330.html
25,5331,Hintergrundgespräch,"Parlamentsgebäude, Zimmer 2; Palais du Parlement, salle 2 Bern",Do 09.10.2014 13:00 - 14:00,"Thema: Externe Mitarbeiter der Bundesverwaltung: Umfang, Rechtmässigkeit, Transparenz und Zweckmässigkeit",Parlamentarische Verwaltungskontrolle (PVK),"Attachments   Einladung an Medien (PDF, 14 kB)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5331.html
26,5332,«Nein zu ECOPOP»,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Mo 20.10.2014 13:30,Medienkonferenz,"Matthias Leitner, Kampagnenleiter FDP.Die Liberalen; 079 794 32 39, leitner@fdp.ch",Überparteiliches Komitee,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5332.html
27,5334,Ältere Arbeitnehmende,"Hotel Kreuz Bern (Saal Tavel, 2. OG); Zeughausgasse 31 3011 Bern",Di 04.11.2014 09:30,Medienkonferenz,Linda Rosenkranz; Leiterin Kommunikation Travail.Suisse; T: 031 370 21 11,Travail.Suisse,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5334.html
28,5336,Delegiertenversammlung der FDP.Die Liberalen,Hotel National; Hirschengraben 24 3011 Bern,Sa 18.10.2014 10:15,-,"Pia Guggenbühl, Kommunikationschefin, guggenbuehl@fdp.ch, 079 566 60 10; Aurélie Haenni, porte-parole Romandie, haenni@plr.ch, 079 315 78 48",FDP.Die Liberalen,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5336.html
29,5337,Ein Jahr vor den Wahlen,beim SVP Wahlmobil; près du véhicule électoral de l'UDC; Waisenhausplatz 3011 Bern,Di 14.10.2014 11:15,"Pressegespräch, mit anschliessendem kleinem Imbiss; Referenten: • Nationalrat Toni Brunner (SG), Parteipräsident der SVP Schweiz; • Nationalrat Albert Rösti (BE), Wahlkampfleiter Deutschschweiz; • Claude-Alain Voiblet (VD), Wahlkampfleiter Westschweiz","Silvia Bär, stv. Generalsekretärin SVP Schweiz, 079 216 48 31",SVP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5337.html
30,5338,Delegiertenversammlung der SVP Schweiz,"Mehrzweckgebäude, Müllernstrasse 12 6418 Rothenthurm (SZ)",Sa 25.10.2014,"""Frei bleiben – nein zum Gang in die Knechtschaft""","Silvia Bär, stv. Generalsekretärin SVP Schweiz, 079 216 48 31",SVP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5338.html
31,5339,"Offizieller Besuch von Herrn Rosen Plevneliev, Präsident der Republik Bulgarien",Landgut Lohn; Domaine du Lohn Kehrsatz (BE),Mo 13.10.2014 11:15,Fototermine,Information EDA / DFAE; Tel: +41 (0)31 322 31 53,Eidgenössisches Departement für auswärtige Angelegenheiten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5339.html
32,5340,Point de presse,"Parlamentsgebäude, vor dem Zimmer 3; Palais du Parlement, devant la salle 3 Bern",Do 16.10.2014 17:30,"Themen: Verhandlungsmandat des Bundesrates zur Anpassung des Freizügigkeitsabkommens mit der Europäischen Union. Entwurf für ein Verhandlungsmandat zum Abschluss eines Abkommens mit der Europäischen Union zum Zweck der Vertiefung der internationalen Polizeizusammenarbeit, insbesondere durch den erleichterten Austausch von DNA-Profilen, Fingerabdrücken und Fahrzeug- und Fahrzeughalterdaten (Prümer Zusammenarbeit). Verhandlungsmandat des Bundesrates für ein Abkommen mit der Europäischen Union über den Zugriff auf die Eurodac-Datenbank zu Strafverfolgungszwecken. Beginn: nicht vor 17.30 Uhr",APK-S,"Attachments   Einladung an die Medien / Invitation aux médias (PDF, 256 kB)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5340.html
33,5341,"Offizieller Besuch von Herrn Gjorge Ivanov, Präsident der Republik Mazedonien",Bundeshaus West; Palais fédéral ouest Bern,Mi 15.10.2014 17:00,Fototermine,Information EDA / DFAE; Tel: +41 (0)58 462 31 53; info@eda.admin.ch,Eidgenössisches Departement für auswärtige Angelegenheiten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5341.html
34,5342,Pressekonferenz der EVP Schweiz,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Di 21.10.2014 11:15,Themen; · Top Themen der EVP für die Nationalratswahlen 2015; · Das neue Parteiprogramm der EVP; · Das neue Corporate Design der EVP,"Jean-Daniel Roth, Leiter Kommunikation EVP Schweiz; Direkt 031 311 19 44 | Mobile 079 193 12 70; Telefon 031 351 71 71 | Fax 031 351 71 02",EVP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5342.html
35,5343,Innenminister der deutschsprachigen Länder: Fünfländertreffen in Zürich,"Förrlibuckstrasse 110; (Tram 17 bis Station «Förrlibuckstrasse» / tram n° 17, arrêt « Förrlibuckstrasse » / tram n° 17 fino alla fermata «Förrlibuckstrasse») 8005 Zürich",Fr 24.10.2014 11:30 - 12:30,"Medienkonferenz; Teilnehmende:; ‒ Simonetta Sommaruga, Bundesrätin, Vorsteherin Eidgenössisches Justiz- und Polizeidepartement; ‒ Thomas de Maizière, Bundesminister des Innern, Deutschland; ‒ Johanna Mikl-Leitner, Bundesministerin für Inneres, Österreich; ‒ Thomas Zwiefelhofer, Regierungschef-Stellvertreter, Minister für Inneres, Justiz und Wirtschaft, Liechtenstein; ‒ Etienne Schneider, Vizepremierminister und Minister für innere Sicherheit, Luxemburg; Ihre Anmeldung bitte bis Donnerstag, 23. Oktober 2013, 16 Uhr, an info@gs-ejpd.admin.ch (Eine Anmeldung ist zwingend. Es erfolgt eine Zugangskontrolle).",Lorenz Frischknecht; Mediensprecher / porte-parole / portavoce; Informationsdienst EJPD / Service d’information DFJP / Servizio d’informazione DFGP; lorenz.frischknecht@gs-ejpd.admin.ch; +41 58 462 18 18,Generalsekretariat EJPD,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5343.html
36,5344,Magglingertag 2014: Sport für alle – ein Leben lang,Sport-Toto-Halle; salle du Sport-Toto; palestra Sport-Toto 2532 Magglingen,Do 23.10.2014 16:00 - 19:00,"Referat und Diskussionsrunde; Referat: - Dr. Achim Conzelmann, UNI Bern; Diskussion: - Repräsentanten von Swiss Olymipic und der Politik (Bund, Kantone, Gemeinden); Sportminister Ueli Maurer, der Schirmherr des Magglingertags, zieht abschliessend aus Sicht des Bundesrats Bilanz.",Kurt Henauer; Redaktor Kommunikation / Rédacteur au service de communication / Redattore comunicazione; BASPO / OFSPO / UFSPO; 058 467 63 10; 079 405 76 20,Bundesamt für Sport,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5344.html
37,5345,Sicherheitsverbundsübung 2014 (SVU 14),"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern",Di 28.10.2014 10:00 - 11:00,"Medienkonferenz; Referenten: ; - Toni Frisch (Projektleiter Sicherheitsverbundsübung 2014); - Regierungsrat Norman Gobbi (Vorsitzender der Politischen Plattform; Präsident Regierungskonferenz für Militär, Zivilschutz und Feuerwehr RK MZF; Vorsteher des Dipartimento delle istituzioni Kanton Tessin); - Regierungsrat Hans-Jürg Käser (Mitglied der Politischen Plattform; Präsident der Konferenz der Kantonalen Justiz und Polizeidirektorinnen und –direktoren KKJPD; Vorsteher der Polizei- und Militärdirektion Kanton Bern); Anmeldung:; Bitte bis spätestens Montag, 27. Oktober 2014, 12.00 Uhr per E-Mail oder Telefon an Alexandra Frei-Schlagbauer mit folgenden Angaben: Name / Vorname – Medium – Kontakt E-Mail und Telefon",Alexandra Frei-Schlagbauer; Generalsekretariat VBS / Secrétariat général DDPS / Segreteria generale del DDPS; 058 464 00 97; 079 560 16 24; alexandra.frei-schlagbauer@gs-vbs.admin.ch; www.svu14.ch,Projektorganisation SVU 14,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5345.html
38,5347,Medienkonferenz der Wirtschaft gegen die schweizweite Abschaffung der Pauschalbesteuerung,Best Western Hotelbern; Zeughausgasse 9 3011 Bern,Di 28.10.2014 10:00,"Medienkonferenz; Referenten: • Jean-René Fournier, SR CVP Wallis / Vizepräsident Schweizerischer Gewerbeverband sgv; • Petra Krebs, Schulleiterin St. Stephan; • Damian Hunkeler, Unternehmer Waser Die Küche AG Kriens; • Claire Luise Blum, Gemeindepräsidentin der Gemeinde Rougemont; • Gian Duri Ratti, Kreispräsident Oberengadin und Kommissionspräsident Spital und Alters- und Pflegeheim",Bernhard Salzmann; Leiter Kommunikation Schweizerischer Gewerbeverband sgv; Tel. 031 380 14 14,Schweizerischer Gewerbeverband sgv,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5347.html
39,5348,Medienkonferenz zum überparteilichen Komitee gegen die Goldinitiative,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern",Do 23.10.2014 13:15,Medienkonferrenz,Andrea Pfäffli; FDP.Die Liberalen - Generalsekretariat; T +41 31 320 35 08; M +41 79 640 12 81; pfaeffli@fdp.ch,Überparteilichen Komitee gegen die Goldinitiative,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5348.html
40,5349,OECD-Bericht zu den älteren Arbeitnehmenden in der Schweiz,Hotel Kreuz; Zeughausgasse 41; (Saal Bovet / Salle Bovet) 3011 Bern,Do 23.10.2014 09:30,"Medienkonferenz; Der Bericht in französischer und deutscher Sprache wird auf Anfrage am Vortag mit SPERRFRIST 23. Oktober 2014, 10.30 Uhr abgegeben (in-fo@seco.admin.ch).",Antje Baertschi; Leiterin Kommunikation SECO / Cheffe de la Communication du SECO; Tel. 058 463 52 75; Harald Sohns; Stv. Leiter Kommunikation BSV / Responsable suppléant de la Communication de l'OFAS; Tel. 058 462 92 11,Staatssekretariat für Wirtschaft,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5349.html
41,5350,Unterzeichnung des Abkommens CH-FL zur gegenseitigen Anerkennung von BGB-Abschlüssen mit BR Johann N. Schneider-Ammann und der FL-Aussenministerin Aurelia Frick,Von-Wattenwyl-Haus; Maison de Watteville Bern,Do 30.10.2014 11:00 - 11:30,Einladung folgt,Evelyn Kobelt; Pressesprecherin WBF / Porte-parole DEFR; Tel. +41 58 462 20 59,"Eidgenössisches Departement für Wirtschaft, Bildung und Forschung",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5350.html
42,5351,Panorama des impôts en Suisse,Polit-Forum Käfigturm; Marktgasse 67 3011 Bern,Fr 14.11.2014 10:30 - 12:00,Medienkonferenz über eine Steuerpolitik-Studie; Einladung folgt,Owald Sigg; oswaldsigg144@gmail.com,Domaine public,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5351.html
