,0,1,2,3,4,5,6,7
13,1568,Die Schweiz – Das Land der Bahnliebhaber,Hallwylstrasse 15 3003 Bern,Mi 12.11.2008 18:00 - 19:00,"Führung; Die Spanisch-Brötli-Bahn und zahlreiche andere Bahnen dampften und dampfen noch immer durch die Schweiz. Die Schweizerische Nationalbibliothek beherbergt einen reichen Schatz an Dokumentationen über Bahnen, die jedes Liebhaberherz höher schlagen lassen.",Kein Kontakt,Schweizerische Nationalbibliothek,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1568.html
14,1569,"Katharina Weber, Klavier","Centre Dürrenmatt Neuchâtel; 74, chemin du Pertuis-du-Sault; 2000 Neuchâtel 2000 Bern",Do 27.11.2008 19:00 - 21:00,Konzert; Ein pianistischer Streifzug durch das Universum von Friedrich Dürrenmatt,Kein Kontakt,Schweizerische Nationalbibliothek,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1569.html
15,1570,"""Die Finanzkrise - eine Chance für die Schweiz""",Medienzentrum Bundeshaus 3003 Bern,Do 23.10.2008 15:00,Medienkonferenz,Alain Hauert; 031 300 58 50; mailto:hauert@svp.ch,SVP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1570.html
16,1573,Point de Presse EFD,Bernerhof 3003 Bern,Mo 03.11.2008 09:00,Point de Presse mit BR Merz,Roland Meier; Tel: +41 31 322 60 86; Mobile: +41 78 208 12 87; roland.meier@gs-efd.admin.ch,Eidgenössisches Finanzdepartement,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1573.html
17,1574,"""Nein zur Ausdehnung der Personenfreizügigkeit auf Rumänien und Bulgarien""",Medienzentrum Bundeshaus 3003 Bern,Do 13.11.2008 09:00,"Pressekonferenz mit; NR Lukas Reimann (aspects de la politique sociale), Michele Losa (aspects de la politique de sécurité), Kevin Grangier (aspects de la politique économique); Erich Hess, président des Jeunes UDC Suisse (informations liées à la campagne).",Jeunes UDC Suisse; Kevin Grangier; 079 432 37 64; grangier@jsvp.ch,Junge SVP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1574.html
18,1576,Schlussbericht an den Bundesrat und Imagestudie zur UEFA EURO 2008,Medienzentrum Bundeshaus 3003 Bern,Do 06.11.2008 09:00,"Medienkonferenz mit Bundesrat Samuel Schmid und Benedikt Weibel, Delegierter des Bundesrates für die UEFA EURO 2008","Barbara Meier, Kommunikationschefin EURO 2008 des Bundes, 031 325 88 41",GS-VBS in Zusammenarbeit mit der Projektorganisation Öffentliche Hand UEFA EURO 2008,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1576.html
19,1577,Einweihung des neuen Gebäudes des Büros für Flugunfalluntersuchungen (BFU),Luftwaffenbasis/Base des forces aériennes 1530 Payerne,Di 11.11.2008 13:30,Keine Beschreibung,"BFU, Jean Overney, Tel. 079 301 71 71","Schweizerische Sicherheitsuntersuchungsstelle SUST, Bereich Aviatik",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1577.html
20,1578,Vorschläge der Nagra für geologisch geeignete Standortgebiete für Tiefenlager für schwach- und mittelradioaktive sowie für hochradioaktive Abfälle,Medienzentrum Bundeshaus 3003 Bern,Do 06.11.2008 13:30,"Medienkonferenz mit Walter Steinmann, Bundesamt für Energie, Hans Wanner, Hauptabteilung für die Sicherheit der Kernanlagen und Thomas Ernst, Nagra","Marianne Zünd, Leiterin Kommunikation BFE, 031 322 56 75",Bundesamt für Energie,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1578.html
21,1579,Nationale Lehrstellenkonferenz / Tag der Berufsbildung 2008,Lehrstellenkonferenz: Polybau; Tag der Berufsbildung: Bühler AG 9240 Uzwil,Fr 28.11.2008 09:30 - 15:30,"4. Nationale Lehrstellenkonferenz: Bundesrätin Doris Leuthard diskutiert das Thema Fachkräftemangel mit Akteuren aus Wirtschaft, Politik und Verwaltung. 6. Tag der Berufsbildung: Ehrungen der diesjährigen Medaillengewinnerinnen und Medaillengewinner der Schweizer Berufsmeisterschaften und Europameis-terschaften.","Gerda Lüthi Tel. 031 324 05 83, gerda.luethi@bbt.admin.ch; Tiziana Fantini Tel. 031 323 04 59, tiziana.fantini@bbt.admin.ch","Eidgenössisches Departement für Wirtschaft, Bildung und Forschung",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1579.html
22,1580,Mediengespräch Bundesanwaltschaft,Kulturcasino; Herrengasse 25 3011 Bern,Di 11.11.2008 10:00,Keine Beschreibung,Walburga Bur; Bundesanwaltschaft BA; Tel. +41 31 322 39 41; walburga.bur@ba.admin.ch,Bundesanwaltschaft,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1580.html
23,1581,Konzessionsentscheide UKW-Radio und Regionalfernsehen,Medienzentrum Bundeshaus 3003 Bern,Fr 31.10.2008 10:30 - 12:00,Keine Beschreibung,"Kontakt/Rückfragen: Presse- und Informationsdienst UVEK, 031 322 55 11","Eidgenössisches Departement für Umwelt, Verkehr, Energie und Kommunikation",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1581.html
24,1582,"""Jung und Alt gemeinsam gegen die AHV-Initiative""",Hotel Kreuz; Zeughausgasse 3001 Bern,Do 30.10.2008 10:00,Keine Beschreibung,"Marianne Binder, Kommunikationschefin CVP Schweiz, 079 686 01 31","Überparteiliches Komitee ""NEIN zu neuen Milliardenlasten für die AHV""",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1582.html
25,1584,"Pressegespräch zum Thema ""Internationale Beziehungen""",Hotel Bern 3001 Bern,Di 02.12.2008 09:30,Keine Beschreibung,Patrik Ducrey; Tel. +41 31 324 96 78; patrik.ducrey@weko.admin.ch,Wettbewerbskommission,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1584.html
26,1585,Staatsbesuch Ungarn,3003 Bern,Do 30.10.2008 14:30 - 17:30,Keine Beschreibung,"Linda Shepard, 079 544 48 16",Eidgenössisches Departement für auswärtige Angelegenheiten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1585.html
27,1586,Staatsbesuch Ungarn,Medienzentrum Bundeshaus 3003 Bern,Do 30.10.2008 16:40 - 17:00,Medienkonferenz,"Linda Shepard, 079 544 48 16",Eidgenössisches Departement für auswärtige Angelegenheiten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1586.html
28,1587,"""Unabhängige Experten für ein flexibles AHV-Alter""",Café Fédéral 3001 Bern,Mo 10.11.2008 10:00,Keine Beschreibung,"Elisabeth Soucek, SGB Tel. 031 377 01 22",SGB,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1587.html
29,1589,"""Gerechtigkeit im Klimawandel""",Hotel Bern 3011 Bern,Mi 05.11.2008 09:45,Medienkonferenz,Patricio Frei-Gisi; Direkt: +41 41 227 59 51; frei@fastenopfer.ch,Fastenopfer/Brot für alle,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1589.html
30,1591,"Innovationskonferenz: Nachwuchsförderung in Naturwissenschaften, Mathematik, Technik (NMT)","im Congress Center Basel, 4000 Basel",Do 06.11.2008 13:30 - 14:15,"Sehr geehrte Damen und Herren; Qualifizierte Arbeitskräfte sind Voraussetzung und Motor für die Innovations-, Wettbewerbs- und Wachstumsfähigkeit der Schweizer Volkswirtschaft. In den letzten Jahren war jedoch festzustellen, dass sich im NMT-Bereich ein Mangel an Nachwuchs und an Fachkräften akzentuiert. Deshalb bedarf es besonderer Anstrengungen, um Jugendliche frühzeitig für diese Themen zu interessieren und zu motivieren, ihre berufliche Zukunft darauf auszurichten. Ein Massnahmenpaket diskutiert Bundesrätin Doris Leuthard mit ausgewählten Wirtschafts-; vertreter/-innen, Expert/-innen und Vertretern der kantonalen Erziehungsdirektorenkonferenz (EDK) an der 1. Innovationskonferenz. Im Rahmen des gleichzeitig stattfindenden 3. Swiss Innovation Forum wird Frau Bundesrätin Leuthard anschliessend die neue Web 2.0-Plattform von SGCI Chemie Pharma Schweiz, dem Branchenverband der schweizerischen chemisch-pharmazeutischen Industrie lancieren (12.30 – 13.00 Uhr). Über die Ergebnisse der Innovationskonferenz werden Sie informiert; am Donnerstag 6. November 2008, 13.30 - 14.15 Uhr, im Congress Center Basel, Saal Osaka-Samarkand;; Sprechen werden:; • Bundesrätin Doris Leuthard, Vorsteherin Eidg. Volkwirtschaftsdepartement EVD; • Regierungsrat Christoph Eymann (BS), Vertreter der Konferenz der kantonalen Erziehungsdirektoren (EDK); • Christoph Mäder, Präsident SGCI Chemie Pharma Schweiz;; ---------------------------------------------------------------------------------------------------------------------------------------------;; Anmeldung bitte bis 3.11.2008 per Mail: nicole.houlmann@bbt.admin.ch oder Fax: 031 322 21 15; Name / Vorname ......................................................................................................................Medium ......................................................................................................................Adresse / PLZ / Ort ......................................................................................................................E-Mail / Telefon ....................................................................................................…………...( ) Ich nehme an der Lancierung (12.30 – 13.00 Uhr) teil.( ) Ich nehme an der Medienkonferenz (13.30 – ca. 14:15 Uhr) teil.( ) Ich bin leider verhindert.( ) Ich bitte um Zustellung der Medienunterlagen. (Zutreffendes bitte ankreuzen)",Anmeldung bitte bis 3.11.2008 per Mail: nicole.houlmann@bbt.admin.ch oder Fax: 031 322 21 15,Bundesamt für Berufsbildung und Technologie (BBT) - ab 1.1.2013 SBFI,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1591.html
31,1592,"""Finanz- & Wirtschaftspolitik der SP-Fraktion""",Medienzentrum Bundeshaus 3003 Bern,Fr 31.10.2008 17:30,Keine Beschreibung,Andreas Käsermann; Medienverantwortlicher; Porte-parole; SP Schweiz - PS Suisse; Telefon 031 329 69 82; Mobile 079 434 07 34; akaesermann@spschweiz.ch,SP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1592.html
32,1593,"Multinationale Übung ""VIKING 08""",Armeeausbildungszentrum Luzern (AAL) 6001 Luzern,Mo 10.11.2008 09:00 - 12:00,Keine Beschreibung,Philippe Zahno; philippe.zahno@vtg.admin.ch,"Eidgenössisches Departement für Verteidigung, Bevölkerungsschutz und Sport",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1593.html
33,1594,WAK-S,Medienzentrum Bundeshaus 3003 Bern,Fr 31.10.2008 14:30,Finanzmarktkrise; Bundesgesetz über die technischen Handelshemmnisse; Patentgesetz. Systementscheid bei der Erschöpfung im Patentrecht; Bundesgesetz über die Tabakbesteuerung. Änderung; Pa.Iv. Fraktion RL. Sofortiger Ausgleich der kalten Progression. Mehr Geld im Portemonnaie,Kein Kontakt,Parlamentsdienste,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1594.html
34,1595,Publikation Agrarbericht 2008,Medienzentrum Bundeshaus 3003 Bern,Do 27.11.2008 10:00,Medienkonferenz,Jürg Jordi; Leiter Fachbereich Kommunikation BLW; +41 31 322 81 28,Bundesamt für Landwirtschaft,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1595.html
35,1596,SGK-N,Medienzentrum Bundeshaus 3003 Bern,Fr 07.11.2008 13:30,Medienkonferenz; Pa.Iv. Fehr Jacqueline. Ergänzungsleistungen für Familien. Tessiner Modell; Pa.Iv. Meier-Schatz. Ergänzungsleistungen für Familien. Tessiner Modell; Bundesgesetz über die Unfallversicherung. Änderung; BVG. Teilrevision. Strukturreform; Pa.Iv. Maury Pasquier. Ratifikation des IAO-Übereinkommens Nr. 183 über den Mutterschutz,Kein Kontakt,Parlamentsdienste,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1596.html
36,1597,Initiative der Zürcher FDP zur faktischen Abschaffung des Verbandsbeschwerderechts,Medienzentrum Bundeshaus 3003 Bern,Do 06.11.2008 11:00,"Pressekonferenz des bürgerlichen Komitees Romandie, mit; Dominique de Buman, conseiller national, PDC, Fr; Fabienne Despot, députée au Grand Conseil, UDC, Vd; Rolin Wavre, membre du bureau exécutif des radicaux genevois; Isabelle Chevalley, présidente d'Ecologie libérale",Kein Kontakt,NR Dominique de Buman,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1597.html
37,1598,"""Stacheldraht- und Steckzäune:heimtückisch und grausam""",Business Center Vatter; Bärenplatz 2 3011 Bern,Do 13.11.2008 10:30,"Pressekonferenz des Schweizer Tierschutz, mit; Peter Schlup, dipl. Zoologe, Fachstelle Wildtiere Schweizer Tierschutz STS: Franco Scodeller, Vizepräsident RevierJagdSchweiz: Dr. sc. nat. Hansuli Huber, Geschäftsführer Schweizer Tierschutz STS: Johann Stahlie, Schafhalter Ebnat-Kappel","Schweizer Tierschutz STS, Geschäftsstelle, Telefon 061-365 99 99",Schweizer Tierschutz STS,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1598.html
38,1599,"""Die Westschweiz setzt sich für die Weiterführung und Ausdehnung der Personenfreizügigkeit ein""",Maison des Cantons; Speichergasse 6; 3000 Berne 7 3001 Bern,Fr 28.11.2008 11:00,"Pressekonferenz auf Deutsch und Französisch; Sprecher: Herr Minister M. Probst, WRK-Präsident, Staatsräte Ph. Perrenoud, WRK-Vize-Präsident, P. Broulis, J.-M. Cina, P. Corminboeuf, R. Cramer, B. Soguel, Delegierte der Kantonsregierungen an der WRK",Sylvie Fasel Berger; Secrétariat de la Conférence des Gouvernements de Suisse occidentale (CGSO); Tél. 026 305 51 00; www.cgso.ch,Westschweizer Regierungskonferenz (WRK),https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1599.html
39,1601,"Eröffnungsfeier und Rundgang durchs ""neue"" Parlamentsgebäude",Parlamentsgebäude 3003 Bern,Fr 21.11.2008 16:00,"Referenten: Herr NR Andre Bugnon, Nationalratspräsident; Herr SR Rolf Büttiker, Projektdelegierter; Dr. Gustave E. Marchand, Direktor BBL",Kein Kontakt,Parlamentsdienste und BBL,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1601.html
40,1603,Umweltziele für die Landwirtschaft,Medienzentrum Bundeshaus 3003 Bern,Mo 10.11.2008 10:00,mit Manfred Bötsch und Bruno Oberle,Elisabeth Maret; Tel. +41 (0)31 323 28 69; elisabeth.maret@bafu.admin.ch,BA für Umwelt und BA für Landwirtschaft,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1603.html
41,1604,"""Uno-Klimakonferenz in Posen: Jetzt die Weichen richtig Stellen!""",Kultur-Casino 3011 Bern,Do 13.11.2008 09:45,Keine Beschreibung,Pepo Hofstetter; Alliance Sud; Tel. 031/390 93 34,Alliance Sud,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1604.html
42,1605,Uno-Konferenz zur Entwicklungsfinanzierung in Doha,Hotel Kreuz 3011 Bern,Di 25.11.2008 09:45,Keine Beschreibung,Pepo Hofstetter; Alliance Sud; Tel. 031/390 93 34,Alliance Sud,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1605.html
43,1606,Neue Politik des Bundes zur Ressource Holz,"Eulachhof, Else-Züblin-Strasse 91 8400 Winterthur",Mo 01.12.2008 09:30,Keine Beschreibung,Kein Kontakt,Bundesamt für Umwelt BAFU,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1606.html
44,1607,17. Eidgenössische Jugendsession,Medienzentrum Bundeshaus 3003 Bern,Mo 24.11.2008 09:00,"Resultate des Plenums der 17. Eidgenössische Jugendsession, mit; Geo Taglioni, Projektleiter Jugendsession; Matthias Fiechter, Leiter Kommunikation der SAJV; Salome Hofer, Co-Präsidentin der OK Jugendsession; Diego Bigger, Co-Präsident Forum Jugendsession",Marjory Winkler; Schweizerische Arbeitsgemeinschaft der Jugendverbände; Tel. 031 326 29 45,Schweizerische Arbeitsgemeinschaft der Jugendverbände,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1607.html
45,1608,Point de presse,Medienzentrum Bundeshaus 3003 Bern,Do 06.11.2008 16:45,Gesundheitszustand von BR Samuel Schmid,Kein Kontakt,"Eidgenössisches Departement für Verteidigung, Bevölkerungsschutz und Sport",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1608.html
46,1609,"""Bürgerliche gegen faktische Abschaffung der Verbandsbeschwerde""",Medienzentrum Bundeshaus 3003 Bern,Mo 10.11.2008 13:45,"mit; Hansheiri Inderkum, Ständerat CVP UR; Alain Griffel, Professor für Staats-und Verwaltungsrecht, Universität Zürich; Hans-Peter Ruprecht, Alt Regierungsrat und Baudirektor, SVP, TG; Dominique De Buman, Nationalrat, CVP, FR; Martin Bäumle, Nationalrat, glp, ZH",Marianne Binder; CVP Schweiz; 031 357 33 33 079 686 01 31; binder@cvp.ch,CVP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1609.html
47,1610,FK-S,Medienzentrum Bundeshaus 3003 Bern,Mo 10.11.2008 15:00,Massnahmenpaket zur Stärkung des Schweizerischen Finanzsystems,Kein Kontakt,Parlamentsdienste,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1610.html
48,1613,"""UEFA EURO 2008: Gesamtevaluation und Effekte auf die Nachhaltige Entwicklung""",Universität Bern – UniS (altes Frauenspital); Schanzeneckstr. 1 3012 Bern,Mo 17.11.2008 10:30,"Untersuchungen zur Nachhaltigkeit der Euro08, u.a. mit; Matthias Remund, Direktor des Bundesamtes für Sport BASPO; Prof. Dr. Hansruedi Müller, Gesamtprojektleiter, FIF der Universität Bern","Ursula Weinlein, FIF – Universität Bern; Tel. 031 631 37 11",Bundesamt für Sport,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1613.html
49,1614,SiK-N,Medienzentrum Bundeshaus 3003 Bern,Di 11.11.2008 11:30,Rüstungsprogramm 2008,Kein Kontakt,Parlamentsdienste,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1614.html
50,1616,Lohnergebnisse 2008 und Ausblick auf den Arbeitsmarkt 2009,Hotel Kreuz; Zeughausgasse 41 3011 Bern,Mo 08.12.2008 10:00,Medienkonferenz,Therese Schmid; Travail.Suisse; 031 370 21 11 / schmid@travailsuisse.ch,Travail.Suisse,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1616.html
51,1617,Bundesratssitzung,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Mi 21.01.2009,Medienkonferenz des Bundesrates,Kein Kontakt,Bundeskanzlei,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1617.html
52,1618,Bundesratssitzung,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Mi 28.01.2009,Medienkonferenz des Bundesrates,Kein Kontakt,Bundeskanzlei,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1618.html
53,1619,Keine Bundesratssitzung,Bern,Mi 04.02.2009,Keine Beschreibung,Kein Kontakt,Bundeskanzlei,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1619.html
54,1620,Bundesratssitzung,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Mi 11.02.2009,Medienkonferenz des Bundesrates,Kein Kontakt,Bundeskanzlei,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1620.html
55,1621,Bundesratssitzung,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Mi 18.02.2009,Medienkonferenz des Bundesrates,Kein Kontakt,Bundeskanzlei,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1621.html
56,1622,Bundesratssitzung,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Mi 25.02.2009,Medienkonferenz des Bundesrates,Kein Kontakt,Bundeskanzlei,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1622.html
57,1623,Beginn der Session,Parlamentsgebäude; Palais du Parlement Bern,Mo 02.03.2009 14:30,Frühjahrssession der Eidgenössischen Räte (bis 19. März 2009),Kein Kontakt,Bundesversammlung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1623.html
58,1624,Bundesratssitzung,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Fr 06.03.2009,Medienkonferenz des Bundesrates,Kein Kontakt,Bundeskanzlei,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1624.html
59,1625,Bundesratssitzung,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Fr 13.03.2009,Medienkonferenz des Bundesrates,Kein Kontakt,Bundeskanzlei,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1625.html
60,1626,Bundesratssitzung,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Mi 25.03.2009 14:15,Medienkonferenz des Bundesrates,Kein Kontakt,Bundeskanzlei,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1626.html
61,1627,Bundesratssitzung,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Mi 01.04.2009 11:15,Medienkonferenz des Bundesrates,Kein Kontakt,Bundeskanzlei,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1627.html
