,0,1,2,3,4,5
10,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Mi 20.05.2009 16:00,Medienkonferenz des Bundesrates,Bundeskanzlei,Links   www.tv.admin.ch,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1752.html
11,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Fr 29.05.2009 14:45,Medienkonferenz des Bundesrates,Bundeskanzlei,Links   www.tv.admin.ch,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1753.html
12,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Fr 05.06.2009 14:45,Medienkonferenz des Bundesrates,Bundeskanzlei,Links   www.tv.admin.ch,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1754.html
13,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Mi 17.06.2009 14:00,Medienkonferenz des Bundesrates,Bundeskanzlei,Links   www.tv.admin.ch,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1755.html
14,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",So 31.12.2006,Medienkonferenz des Bundesrates,Bundeskanzlei,Links   www.tv.admin.ch,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1756.html
15,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Mi 01.07.2009 13:30,Medienkonferenz des Bundesrates,Bundeskanzlei,Links   www.tv.admin.ch,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1757.html
16,Parlamentsgebäude; Palais du Parlement Bern,Mo 25.05.2009 14:30,Sommersession der Eidgenössischen Räte (bis 12. Juni 2009),Bundesversammlung,Links   Die Bundesversammlung - Das Schweizer Parlament,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1758.html
17,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",So 17.05.2009 16:45,"Medienkonferenz des Bundesrates; Vorlagen: Bundesbeschluss vom 3. Oktober 2008 ""Zukunft mit Komplementärmedizin"" (Gegenentwurf zur zurückgezogenen Volksinitiative ""Ja zur Komplementärmedizin""); Bundesbeschluss vom 13. Juni 2008 über die Genehmigung und die Umsetzung des Notenaustauschs zwischen der Schweiz und der Europäischen Gemeinschaft betreffend die Übernahme der Verordnung über biometrische Pässe und Reisedokumente (Weiterentwicklung des Schengen-Besitzstands)",Bundeskanzlei,Links   Medienmitteilung vom 28.01.2009   Medienmitteilung vom 14.01.2009   www.tv.admin.ch,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1759.html
18,Kursaal Bern; Kornhausstrasse 3 3013 Bern,Do 05.03.2009 09:30 - 16:30,"Fachtagung für Juristinnen und Juristen, Anwaltschaft, Gerichte, Verwaltung, Forschung und Lehre; Die Schweiz hat das UNO-Übereinkommen zur Beseitigung jeder Form von Diskriminierung der Frau (CEDAW) im März 1997 ratifiziert und inzwischen den Dritten Staatenbericht an den zuständigen Ausschuss gegen die Diskriminierung der Frau abgeliefert. Dennoch ist das Potenzial dieses Übereinkommens für das innerstaatliche Recht auch in juristischen Fachkreisen noch wenig ausgelotet. CEDAW enthält ein geschlechtsspezifisches und asymmetrisches Diskriminierungsverbot: Es schützt ausschliesslich die Frauen vor Diskriminierung. Zudem stellt nach CEDAW die Einräumung von Vorteilen für die faktisch benachteiligte Gruppe (der Frauen) grundsätzlich keine Diskriminierung dar: Befristete Sondermassnahmen zur beschleunigten Herbeiführung der De-facto-Gleichstellung gelten nicht als verbotene Diskriminierung. Die Ratifizierung des Zusatzprotokolls zu CEDAW durch die Schweiz ermöglicht es nunmehr betroffenen Frauen, nach Ausschöpfung der nationalen Rechtswege die internationale Kontrollinstanz wegen Verletzung von CEDAW-Bestimmungen anzurufen. Ziel der Tagung ist es, die mit CEDAW verbundenen rechtlichen Fragestellungen zu beleuchten und zu diskutieren, in welcher Weise die internationalen Standards für die eigenen juristischen Arbeitsschwerpunkte und -methoden genutzt werden können.",Elisabeth Keller; Leiterin Sekretariat Eidgenössische Kommission für Frauenfragen EKF; Responsable du secrétariat de la Commission fédérale pour les questions féminines CFQF; Schwarztorstrasse 51; 3003 Bern; Tel. 031 322 92 76; elisabeth.keller@ebg.admin.ch,Eidgenössische Kommission für Frauenfragen EKF und Eidgenössisches Departement für auswärtige Angelegenheiten EDA,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1761.html
19,Mels,Di 27.01.2009 08:00 - 12:15,Die Armee unterstützt auch dieses Jahr den Kanton Graubünden im Rahmen der Sicherheit rund um das WEF 2009. An einem Besuchstag für die Medien stellt die Armee ihre Aufgaben und Leistungen vor.,"Stefan Hofer, Chef Kommunikation Führungsstab der Armee; Telefon 031 323 37 41; E-Mail stefan.hofer@vtg.admin.ch",Generalsekretariat VBS,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1763.html
20,Medienzentrum Bundeshaus 3000 Bern,Mo 26.01.2009 10:00,Medienkonferenz,"Dominique Bugnon, Informationschef VBS; 031 324 61 70",Generalsekretariat VBS,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1764.html
21,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Mo 19.01.2009 14:30,Medienkonferenz,Ida Glanzmann-Hunkeler; 079 657 10 65,CVP Frauen,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1765.html
22,Polit-Forum Käfigturm; Marktgasse 67 3011 Bern,Mo 23.02.2009 09:15 - 10:15,"Medienkonferenz; Referierende: Dr. Ursula Renold, Direktorin Bundesamt für Berufsbildung und Technologie BBT; Prof. Dr. Stefan C. Wolter, Projektleiter und Autor der Studie, Forschungsstelle für Bildungsökonomie der Universität Bern (FfB)","Bundesamt für Berufsbildung und Technologie BBT, Kommunikation, tiziana.fantini@bbt.admin.ch, Tel. 031 323 04 59",Bundesamt für Berufsbildung und Technologie (BBT) - ab 1.1.2013 SBFI,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1768.html
23,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Mo 23.02.2009 11:00 - 12:00,Medienkonferenz mit Nationalratspräsidentin Chiara Simoneschi-Cortesi und Indio-Bischof Erwin Kräutler,Federica Mauri; Responsabile comunicazione per la Svizzera italiana; SACRIFICIO QUARESIMALE; via al Forte 2; casella postale 6350; 6901 Lugano; telefono diretto 091 922 70 47,Fastenopfer und Brot für alle,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1769.html
24,Hotel Panorama Resort & Spa 8835 Feusisberg SZ,Fr 23.01.2009 11:30 - 12:00,Mediengespräch,"Philippe Piatti, Informationsdienst EJPD, Tel. +41 31 322 40 29",Eidgenössisches Justiz- und Polizeidepartement,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1770.html
25,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Do 29.01.2009 09:30,Point de Presse mit alt Bundesrat Joseph Deiss und Parteipräsident Christophe Darbellay,"Marianne Binder, CVP Schweiz / PDC Suisse; 031 357 33 33 / 079 686 01 31",CVP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1772.html
26,Bern,Di 27.01.2009,"Für Auskünfte: Oswald Sigg, Bundesratssprecher, Tel. +41 31 322 37 03; Für organisatorische Auskünfte: Linda Shepard, Informationsbeauftragte EDA, Tel. +41 79 544 48 16",Bundeskanzlei,Links   Medienmitteilung   Medienkalender EDA,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1773.html
27,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Fr 27.02.2009 10:15 - 11:15,Medienkonferenz,"Marchet Tratschin, Sekretariat GPS, Tel: 031 312 66 60, marchet.tratschin@gruene.c",Grüne Partei der Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1775.html
28,Vatter Business Center; Bärenplatz 2 3011 Bern,Do 26.03.2009 10:15 - 11:30,Medienkonferenz,Catherine Weber; Gegeschäftsführerin; Demokratische JuristInnen Schweiz; Juristes démocrates de Suisse; DJS JDS; Neuengasse 8; 3011 Bern; Tel. 031 312 83 34,Demokratische Juristinnen und Juristen Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1778.html
29,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Fr 13.02.2009,Medienkonferenz,Hansruedi Moser; Leiter Information und Kommunikation / Chef information et communication; 031 322 37 63,Bundeskanzlei,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1780.html
30,Hotel Bern; Zeughausgasse 9 3011 Bern,Do 19.02.2009 10:00,Medienkonferenz,"Ewald Ackermann, SGB/USS; Tel. 031 377 01 09",Schweizerischer Gewerkschaftsbund SGB,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1783.html
31,"Hotel Bellevue Palace, Kochergasse 3-5; Staumauer Grande Dixence / Barrage de la Grande Dixence; Bern und Staumauer Grande Dixence",Di 03.02.2009 10:15 - 14:30,"Kurt Münger, Telefon +41 31 322 55 83, kurt.muenger@babs.admin.ch",Bundesamt für Bevölkerungsschutz,"Attachments   Einladung zur Medienkonferenz (PDF, 90 kB)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1784.html
32,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Mo 09.03.2009 10:30,"Themen: Bericht und Empfehlungen der Kommission zur ""Aufnahme von Flüchtlingsgruppen und Hilfe vor Ort""; Stellungnahme der Kommission zur Revision von Ausländer- und Asylgesetz; Studie und Empfehlungen zur Frühförderung","Elsbeth Steiner; Informationsbeauftragte; Eidgenössische Kommission für Migrationsfragen (EKM); elsbeth.steiner@bfm.admin.ch; Quellenweg 9, CH-3003 Bern-Wabern; Tel 031 324 52 61 / 079 292 34 79; www.ekm.admin.ch; www.terra-cognita.ch",Eidgenössische Migrationskommission,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1786.html
33,"Centre de presse du Palais fédéral, salle de conférences; Medienzentrum Bundeshaus, Konferenzsaal Bern",Do 29.01.2009 14:00,"Teilnehmende: Bundesrat Pascal Couchepin, Vorsteher EVD; Thomas Zeltner, Direktor BAG; Sandra Schneider, Leiterin Abteilung Leistungen BAG",Katja Zürcher-Mäder; Tel. +41 31 322 81 00; katja.zuercher-maeder@gs-edi.admin.ch,Eidgenössisches Departement des Innern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1787.html
34,Hallwylstrasse 15 3003 Bern,Mi 04.02.2009 18:00 - 19:00,Führung durch die Ausstellung,Schweizerische Nationalbibliothek,Links   Am Anfang ist das Wort,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1790.html
35,Hallwylstrasse 15 3003 Bern,Mi 11.02.2009 18:00 - 19:00,Führung durch die Ausstellung,Schweizerische Nationalbibliothek,Links   Am Anfang ist das Wort,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1791.html
36,Hallwylstrasse 15 3003 Bern,So 15.02.2009 12:30 - 13:30,Führung durch die Ausstellung,Schweizerische Nationalbibliothek,Links   Am Anfang ist das Wort,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1792.html
37,Hallwylstrasse 15 3003 Bern,Mi 25.02.2009 18:00 - 19:00,Führung durch die Ausstellung,Schweizerische Nationalbibliothek,Links   Am Anfang ist das Wort,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1793.html
38,Hallwylstrasse 15 3003 Bern,Di 10.02.2009 14:30 - 15:30,"Anmeldung im Infosaal bis 10.2., 12.00 Uhr",Schweizerische Nationalbibliothek,Links   Helveticat,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1794.html
39,Hallwylstrasse 15 3003 Berne,Mi 11.02.2009 19:00 - 20:00,Visite guidée de l’exposition,Bibliothèque nationale suisse,Links   Au début est le verbe,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1795.html
40,Hallwylstrasse 15 3003 Bern,Mi 18.02.2009 18:00 - 19:15,Allgemeine Bibliotheksführung mit Präsentation von Büchern zum Thema Kuren und Baden in der Schweiz,Schweizerische Nationalbibliothek,"Attachments   Hinter den Bergen kuren (PDF, 76 kB)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1797.html
41,"Centre Dürrenmatt Neuchâtel; 74, chemin du Pertuis-du-Sault; 2000 Neuchâtel Berne",Fr 20.02.2009 19:00,"Lecture publique; Entrée: CHF 15.- / Etudiants, AVS: CHF 10.--",Bibliothèque nationale suisse,Links   Centre Dürrenmatt,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1798.html
42,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Di 10.02.2009 14:30,Medienkonferenz,Presse- und Informationsdienst EFD / Service de presse et d'information DFF; 031 322 60 33,Eidgenössisches Finanzdepartement,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1799.html
43,Hotel Kreuz; Zeughausgasse 41 3011 Bern,Di 17.02.2009 11:00,"Medienkonferenz mit; Fabio Pedrina, Nationalrat (SP/TI) und Präsident Alpen-Initiative, Alf Arnold, Geschäftsführer Alpen-Initiative, und; Gérard Leras, Président de la commission ""Transports et déplacements"" du conseil régional Rhône-Alpes","Thomas Bolli, Leiter Kommunikation Alpen-Initiative; 041 870 97 89",Alpen-Initiative,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1800.html
44,Posthotel Morosani Davos,Fr 30.01.2009 18:00,Medienorientierung,Kommunikation EFD / Communication DFF; Tel. +41 31 322 60 33,Eidgenössisches Finanzdepartement,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1801.html
45,"Bernerhof, Leuchtersaal Bern",Mo 09.03.2009 10:30,Medienkonferenz,Kommunikation EFD / Communication DFF; 031 322 60 33,Eidgenössisches Finanzdepartement,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1802.html
46,Hotel Kreuz; Zeughausgasse 39 3011 Bern,Mo 23.02.2009 10:00,Medienkonferenz; Teilnehmende:; Adrian Amstutz (Vizepräsident SVP); Christophe Darbellay (Präsident CVP); Jacqueline Fehr (Vizepräsidentin SP); Fulvio Pelli (Präsident FDP); Aline Trede (Vizepräsidentin Grüne),"Pressesprecherin: Silja Aebersold, 079/572 65 92; Geschäftsführer: Lawrence Ullmann, 076/503 27 43",Perspektive Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1803.html
47,Hotel Bern; Zeughausgasse 9 Bern,Do 26.02.2009 09:00,Medienkonferenz,"Andreas Tschöpe, Politischer Fachsekretär; STIFTUNG FÜR KONSUMENTENSCHUTZ; Tel. direkt 031 370 24 26; a.tschoepe@konsumentenschutz.ch; www.konsumentenschutz.ch","Konsumentenorganisationen acsi, FRC, kf und SKS",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1804.html
48,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Do 05.02.2009 09:30,Medienkonferenz,"SP Schweiz, Kampagnen & Kommunikation; Parti socialiste suisse, Campagnes et Communication; 031 329 69 89",SP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1805.html
49,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Di 03.03.2009 11:00,"Anhörung im Bundeshaus über die Lage der Menschenrechte in der Türkei aus der Sicht der armenischen Frage. Medienkonferenz mit; Anne Seydoux-Christe, Ständerätin (CVP/JU), Co-Präsidentin der Parl. Gruppe für Menschenrechte; Ueli Leuenberger, Nationalrat (Verts/GE), Präsident der Grünen der Schweiz; Dominique de Buman, Nationalrat (CVP/FR), Vizepräsident der Christlichen Volkspartei; Frau Rakel Dink, Witwe des türkisch-armenischen Journalisten Hrant Dink; Frau Fethiye Cetin, Rechtsanwältin; (Anwesenheit von Schweizer Parlamentariern: in Abklärung)","Sarkis Shahinian, Generalsekretär, pg-shahinian@armenian.ch",Parlamentarische Gruppe Schweiz-Armenien (PGArm),https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1807.html
50,Polit-Forum Käfigturm; Marktgasse 67 3011 Bern,Fr 13.02.2009 10:15 - 11:15,Medienkonferenz,"Graziella Regazzoni; Geschäftsstelle Allianz ""Nein zu neuen AKW""; c/o Greenpeace Schweiz; Heinrichstrasse 147; Postfach; 8031 Zürich; info@nein-zu-neuen-akw.ch; Tel. +41 44 447 41 41","Allianz ""Nein zu neuen AKW""",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1808.html
51,Hotel Kreuz; Zeughausgasse 41 3011 Bern,Fr 27.02.2009 11:15,"Medienkonferenz; Das Parlament hat im vergangenen Dezember die Senkung des Umwandlungssatzes beschlossen. Eine Expertise des Pensionskassenexperten Jacques Grivel kommt zum Schluss, dass die Annahmen, welche dieser Senkung des Umwandlungssatzes zugrund gelegt wurden, extrem unwahrscheinlich sind und keinesfalls eine Rentensenkung begründen können. Er rechnete nach: Der Senkung des Umwandlungssatzes basiert auf einem langfristigen Mindestzinssatz von 2,8 Prozent, was über die vergangenen 24 Jahre absolut unzutreffend und auch in Zukunft unrealistisch tief ist. Jacques Grivel leitet das unabhängige Forschungsinstitut FUNDO, welches mit der ETH Lausanne zusammenarbeitet. FUNDO berät Institutionen in Pensionskassenfragen und analysiert Probleme, die sich im Zusammenhang mit der beruflichen Vorsorge stellen (Sanierungen öffentlicher Pensionskassen, deren Solvenz, Umwandlungssatz etc..) FUNDO publiziert regelmässig wissenschaftliche Artikel zu diesen Themenbereichen. Die Gewerkschaft Unia sammelt derzeit Unterschriften gegen die Änderung des Gesetzes über die berufliche Vorsorge. Die Unterschriftensammlung läuft ausgezeichnet, die Unterstützung für das Referendum ist gross. In verschiedenen Pensionskassen wehrt sich Unia zudem gegen unverantwortliche Sanierungsmassnahmen. Aufgrund der aktuellen Wirtschaftskrise sind zahlreiche Pensionskassen in eine Unterdeckung geraten. Dies weil sie zum Teil die gleichen Titel halten, wie die Grossbank UBS. Während die Nationalbank und die Eidgenossenschaft die UBS mit Milliardenbeträgen stützen, sollen bei den Pensionskassen die Versicherten zur Kasse gebeten werden. Hohe Sanierungsbeiträge sind aber reines Gift für die Konjunktur, sie würden die Kaufkraft der Arbeitnehmenden zusätzlich schwächen. An der Medienkonferenz wird Jacques Grivel seine Expertise vorstellen und Unia ihre Forderungen im Bezug auf die Sanierung der Pensionskassen sowie die Senkung des Umwandlungssatzes vorstellen. An der Medienkonferenz teilnehmen werden: Jacques Grivel, Ingenieur ETH, CEO FUNDO SA; Rita Schiavi, Mitglied der Geschäftsleitung Unia; Aldo Ferrari, Regiosekretär der Unia Kanton Waadt",Nico Lutz; Co-Leiter Kommunikationsabteilung Unia; Tel. 031 350 22 98; Natel 076 330 82 07; nico.lutz(at)unia.ch,UNIA,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1812.html
52,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Mo 09.02.2009 14:00 - 15:00,"Referenten sind Aymo Brunetti, Leiter Direktion für Wirtschaftspolitik, SECO, Karl Schwaar, Stv. Direktor, Eidg. Finanzverwaltung, sowie Fritz Zurbrügg, Vizedirektor, Leiter Finanzplanung, Eidg. Finanzverwaltung. Das Gespräch dient als Vorbereitung für die Veröffentlichung der Botschaft über die zweite Stufe der konjunkturellen Stabilisierungsmassnahmen, über welche der Bundesrat voraus-sichtlich am 11. Februar 2009 befinden wird und die Herr Bundespräsident Hans-Rudolf Merz und Frau Bundesrätin Doris Leuthard vorstellen werden. Die Botschaft wird am Hintergrundgespräch mit EMBARGO nach der diesbezüglichen Bun-desrats-Medienkonferenz (voraussichtlich am 11. Februar 2009) abgegeben.","Christophe Hans, chef de la communication du DFE; Tél. 031 322 39 60, christophe.hans@gs-evd.admin.ch",Staatssekretariat für Wirtschaft,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1813.html
53,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédérale, salle de conférences Bern",Di 21.04.2009 09:30 - 11:00,Medienkonferenz,"Aline Haldemann; Koordinatorin der jungen grünen Schweiz; coordinatrice des jeunes vert-e-s suisses; junge@gruene.ch, 078 727 45 62","Junge Grüne, Junge SVP, Juso, Jungfreisinnige und Junge EVP",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1819.html
54,"Universität Bern, UniS, Schanzeneckstrasse 1 Bern",Mi 11.02.2009 16:15 - 19:00,"Kurzvorträge; - Barbara Haering, Geschäftsleitung ecocept AG; - Kurt Grütter, Direktor der Eidg. Finanzkontrolle, Bern; - Wolf Linder, Direktor des Instituts für Politikwissenschaft, Universität Bern;; Diskussion mit den Referenten, den Herausgebern sowie den anwesenden Autorinnen und Autoren; Apéro; ; Angemeldete Autor/innen und Gäste: · Lars Balzer - Eidgenössisches Hochschulinstitut für Berufsbildung, Zollikofen; · Wolfgang Beywl - Zentrum für universitäre Weiterbildung (ZUW), Universität Bern; · Kurt Bisang - Energiewirtschaft, Bundesamt für Energie, Bern; · Werner Bussmann – Rechtsetzungsprojekte und -methodik, Bundesamt für Justiz, Bern; · Ernst Buschor - alt-Regierungsrat Kanton Zürich; · Carlo Fabian - Radix Schweizer Kompetenzzentrum für Gesundheitsförderung und Prävention, Bern; · Peter Farago - FORS (Swiss Foundation for Research in Social Sciences, Université de Lausanne; · Wolfgang Helmstädter - Referat Neue Länder 14, Bundesministerium für Verkehr, Bau und Stadtentwicklung, Berlin; · Luzius Mader - Bundesamt für Justiz, Direktionsbereich öffentliches Recht, Bern; · Heinz Rhyn - EDK (Konferenz der kantonalen Erziehungsdirektoren), Bern; · Fritz Sager - Institut für Politikwissenschaft, Universität Bern · Ambros Uchtenhagen - Universität Zürich · Thomas Widmer - Institut für Politikwissenschaft, Universität Zürich",Dr. Wolfgang BeywlStellvertretender Direktor ZUW und Studiengangsleiter EvaluationTelefon +41 - 031 631 53 49 / 031 631 53 41E-Mail: wolfgang.beywl@kwb.unibe.ch,"Universität Bern, Zentrum für universitäre Weiterbildung (vormals Koordinationsstelle für Weiterbildung), Bern",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1820.html
55,"Bundesamt für Sport BASPO; Halle End der Welt, Theorieraum 04/05; Office fédéral du sport OFSPO; salle de la Fin du Monde, salle de théorie 04/05 2532 Magglingen",Fr 20.02.2009 10:00,"Programm; 10.00h Begrüssung; 10.30h Besuch Training; 11.30h Halle End der Welt: Stehlunch und Information zum Spitzensport in der Armee - Möglichkeit zu Gesprächen mit Athletinnen und Athleten, Trainerinnen und Trainer sowie Delegierten der Sportverbände; Referenten; Oberstlt i Gst Stephan Zehr, Kommandant Spitzensport-RS; Franz Fischer, Verantwortlicher Sport in der Spitzensport-RS",Corinne Müller; Medien und Kommunikation BASPO / Communication OFSPO; 032 327 61 33,Bundesamt für Sport,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1821.html
