,0,1,2,3,4,5,6,7
10,6441,Voranschlag 2017 mit integriertem Aufgaben- und Finanzplan 2018-2020 / Voranschlag 2016. Nachtrag II,Parlamentsgebäude 3003 Bern,Fr 11.11.2016 14:00,-,Tel 058 322 99 10,FK - N,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6441.html
11,6442,Sonderprogramm 2017-2020 «Erhöhung der Abschlüsse in Humanmedizin»,Bernerhof; Bundesgasse 3003 Bern,Fr 18.11.2016 15:30 - 16:00,-,Valérie Clerc; Geschäftsführerin der Schweizerischen Hochschulkonferenz; Tel: 058 462 88 11; valerie.clerc@sbfi.admin.ch,Schweizerische Hochschulkonferenz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6442.html
12,6443,"« Ja zur Energiewende, aber so nicht! »","Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Di 15.11.2016 09:00,-,Laura Curau; Kampagnenleiterin CVP Schweiz; Mobile: 079 107 39 48,CVP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6443.html
13,6444,Mediengespräch: Vogelgrippe in der Schweiz – aktuelle Lage,Bundesamt für Lebensmittelsicherheit und Veterinärwesen (BLV); Office fédéral de la sécurité alimentaire et des affaires vétérinaires (OSAV); Ufficio federale della sicurezza alimentare e di veterinaria (USAV); ; Schwarzenburgstrasse 155 3003 Bern,Di 15.11.2016 11:00,"Nachdem das Vogelgrippe-Virus am Bodensee aufgetreten war, wurde es auch bei toten Wildvögeln am Ufer des Genfersees bestätigt. Das Bundesamt für Lebensmittelsicherheit und Veterinärwesen (BLV) ergreift alle nötigen Massnahmen, um eine Ansteckung von Hausgeflügel zu vermeiden. Für eine Übertragung des Virus auf Menschen gibt es bislang keine Hinweise. Wir laden Sie zu einem Mediengespräch ein mit Hans Wyss, Direktor des BLV, um Sie über die aktuelle Lage und die neuen Massnahmen zu informieren. Wir freuen uns über Ihre Teilnahme und stehen Ihnen für Fragen gern zur Verfügung.",Bundesamt für Lebensmittelsicherheit und Veterinärwesen (BLV) - Office fédéral de la sécurité alimentaire et; des affaires vétérinaires (OSAV) -Ufficio federale della sicurezza alimentare e di veterinaria (USAV); Medienstelle - Service médias - Servizio stampa; Tel. 058 463 78 98; media@blv.admin.ch,Bundesamt für Lebensmittelsicherheit und Veterinärwesen,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6444.html
14,6445,Bundesratssitzung,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze Bern MZ",Mo 14.11.2016,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden zu Beginn auf www.admin.ch aufgeschaltet.,Der Bundesrat,Links   https://www.admin.ch/gov/de/start/dokumentation/medienkonferenzen/live.html,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6445.html
15,6446,Medienkonferenz: Ja zur erleichterten Einbürgerung der dritten Generation,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Di 08.11.2016 10:15,-,Michael Sorg; Mediensprecher Komitee «Ja zur dritten Generation»; 079 785 86 08,Komitee «Ja zur dritten Generation»,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6446.html
16,6447,Medienkonferenz mit Bundesrat Guy Parmelin: Zwischenbericht neues Kampfflugzeug,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Mo 21.11.2016 16:15 - 17:00,-,Renato Kalbermatten; Sprecher VBS; 058 464 88 75,"Eidgenössisches Departement für Verteidigung, Bevölkerungsschutz und Sport",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6447.html
17,6448,Überparteiliches Komitee «Steuerreform JA»,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Di 29.11.2016 10:30,-,Matthias Leitner; Kampagnenleiter überparteiliches Komitee; Tel: 031 320 35 33 / 079 794 32 39,FDP.Die Liberalen,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6448.html
18,6449,Medienkonferenz: Ja zur erleichterten Einbürgerung der dritten Generation,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Di 22.11.2016 10:15,-,Michael Sorg; Mediensprecher Komitee «Ja zur dritten Generation»; 079 785 86 08,Komitee «Ja zur dritten Generation»,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6449.html
19,6450,Medienkonferenz: Ja zur erleichterten Einbürgerung der dritten Generation,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Di 08.11.2016 10:15,-,Michael Sorg; Mediensprecher Komitee «Ja zur dritten Generation»; 079 785 86 08,Komitee «Ja zur dritten Generation»,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6450.html
20,6451,Einladung zur Delegiertenversammlung der FDP.Die Liberalen,Kultur- und Kongresszentrum Thun; Seestrasse 68 3604 Thun,Sa 26.11.2016 10:30,-,Georg Därendinger; Kommunikationschef; daerendinger@fdp.ch; 079 590 98 77; Arnaud Bonvin; Pressesprecher Westschweiz; bonvin@plr.ch; 079 277 71 23,FDP.Die Liberalen,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6451.html
21,6452,Jahresmedienkonferenz,Hotel Bern; Zeughausgasse 9 3011 Bern,So 01.01.2017 10:00,-,Thomas Zimmermann; Leiter Kommunikation; 079 249 59 74,Schweizerischer Gewerkschaftsbund SGB,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6452.html
22,6453,Kampagnenstart: Nein zur Unternehmenssteuerreform,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Di 15.11.2016 14:00,-,Michael Sorg; Mediensprecher Aufruf zum Schutz des Mittelstandes; 079 785 86 80; michael.sorg@spschweiz.ch,Aufruf zum Schutz des Mittelstandes,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6453.html
23,6454,Kampagnenstart: Nein zur Unternehmenssteuerreform,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Di 15.11.2016 14:00,-,Michael Sorg; Mediensprecher Aufruf zum Schutz des Mittelstandes; 079 785 86 80; michael.sorg@spschweiz.ch,Aufruf zum Schutz des Mittelstandes,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6454.html
24,6455,Kampagnenstart: Nein zur Unternehmenssteuerreform,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Di 29.11.2016 14:00,-,Michael Sorg; Mediensprecher Aufruf zum Schutz des Mittelstandes; 079 785 86 08; michael.sorg@spschweiz.ch,Aufruf zum Schutz des Mittelstandes,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6455.html
25,6456,ESA Ministerratskonferenz in Luzern,Kongress- und Kulturzentrum Luzern KKL 6000 Luzern,Do 01.12.2016 09:00,"Einladung für die Medien; Ort: Kongress- und Kulturzentrum Luzern KKL; Zeit: Donnerstag, 1. Dezember, 9.00 Uhr; Freitag, 2. Dezember, 15.00 Uhr; Sehr geehrte Medienschaffende; Am ESA-Ministerratstreffen am 1. und 2. Dezember 2016 im KKL in Luzern wird Bundespräsident Johann N. Schneider-Ammann am Donnerstag 1. Dezember um 9 Uhr die Begrüssungsrede halten. Wenn Sie als MedienvertreterIn Zutritt zum Saal haben möchten, dann melden Sie sich bitte bis spätestens am 28. November beim WBF an. Die Schweiz teilt sich mit Luxemburg seit 2012 das Ko-Präsidium der Europäischen Weltraumorganisation ESA auf Ministerebene. In Luzern werden die Minister der 22 Mitgliedstaaten und von Kanada am 1. und 2. Dezember die künftigen Aktivitäten der Weltraumorganisation definieren. Nach Abschluss der Konferenz am 2. Dezember um 15 Uhr wird Staatssekretär Mauro Dell’Ambrogio an einer Pressekonferenz im „Auditorium“ über die Ergebnisse des Treffens und die Auswirkungen auf die Schweiz informieren.","• Evelyn Kobelt, Mediensprecherin WBF, Tel. 058 462 20 59, evelyn.kobelt@gs-wbf.admin.ch; • Kamlesh Brocard, Abteilung Raumfahrt SBFI, Tel. 058 465 14 87, kamlesh.brocard@sbfi.admin.ch","Eidgenössisches Departement für Wirtschaft, Bildung und Forschung",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6456.html
26,6457,Zukunftsparteitag der SP Schweiz,"Thun-Expo, Kasernenstrasse 3602 Thun",Sa 03.12.2016 10:30,Alle Dokumente für den Parteitag werden laufend aktualisiert.,Michael Sorg; Mediensprecher SP Schweiz; michael.sorg@spschweiz.ch; 031 329 69 82,SP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6457.html
27,6458,Sessions-Veranstaltung,Hotel Bellevue Palace Bern; Kochergasse 5 3011 Bern,Mi 14.12.2016 12:30 - 15:00,-,Ursula Kocher; Tel: 031 328 32 36; ursula.kocher@litra.ch,LITRA & Parlamentarische Gruppe für Raumentwicklung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6458.html
28,6459,Bilanz 2016 und Vorstellung der Konsumentenagenda 2017,Hotel Kreuz; Saal «Fischer»; Zeughausgasse 41 3011 Bern,Mo 12.12.2016 10:15,-,"Associazione consumatrici e consumatori della Svizzera italiana, Strada di Pregassona 33, 6963 Pregassona, Tel 091 922 97 55, Fax 091 922 04 71, info@acsi.ch, www.acsi.ch; Fédération Romande des Consommateurs, Rue de Genève 17, CP 6151, 1002 Lausanne; Tél 021 331 00 90, Fax 021 331 00 91, info@frc.ch, www.frc.ch; Stiftung für Konsumentenschutz, Monbijoustrasse 61, Postfach, 3000 Bern 23; Telefon 031 370 24 24, Fax 031 372 00 27, info@konsumentenschutz.ch, www.konsumentenschutz.ch",Allianz der Konsumentenschutz-Organisationen,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6459.html
29,6460,Kommandoübergabe Chef der Armee,"Festplatz am See, Murten; Treffpunkt für Medien: Terrasse Pavillon Hafenverwaltung und Segelschule; Ryf 69 3280 Murten",Do 08.12.2016 16:00,-,Daniel Reist; Chef Medienbeziehungen Verteidigung; 058 464 48 08,"Eidgenössisches Departement für Verteidigung, Bevölkerungsschutz und Sport",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6460.html
30,6461,Abstimmung über den Nationalstrassen- und Agglomerationsverkehrs-Fonds (NAF),"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Mo 12.12.2016 09:00 - 10:15,-,Presse-und Informationsdienst UVEK; Tel. 058 462 55 11,"Eidgenössisches Departement für Umwelt, Verkehr, Energie und Kommunikation",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6461.html
31,6462,Ausländergesetz. Steuerung der Zuwanderung und Vollzugsverbesserungen bei den Freizügigkeitsabkommen,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Do 01.12.2016 16:00,-,Informationsdienst Parlament; Tel. 058 322 99 10,Parlamentsdienste,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6462.html
32,6463,PISA: Einladung zur Medienkonferenz vom 6.12.2016,Haus der Kantone; Speichergasse 6 3001 Bern,Di 06.12.2016 11:00,-,G. Fuchs; 031 309 51 12; presse@edk.ch; T. Fantini; 058 463 04 59; medien@sbfi.admin.ch,EDK Schweizerische Konferenz der kantonalen Erziehungsdirektoren,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6463.html
33,6464,Einbezug von Jungen und Männern bei der Bekämpfung von Gewalt gegen Frauen,Generationenhaus; Bahnhofplatz 2 3001 Bern,Di 06.12.2016 17:00 - 19:30,-,info@eda.admin.ch; Tel. +41 58 462 31 53,Eidgenössisches Departement für auswärtige Angelegenheiten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6464.html
34,6465,"Medienkonferenz «Gemeinden, Städte und KMU für die Steuerreform»",Hotel Kreuz; Saal Fischer; Zeughausgasse 41 3011 Bern,Di 06.12.2016 09:30,-,Bernhard Salzmann; Leiter Kommunikation Schweizerischer Gewerbeverband sgv; Tel. 031 380 14 14,Schweizerischer Gewerbeverband sgv,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6465.html
35,6466,Prognose der Gesundheitsausgaben 2015–2018,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Di 13.12.2016 14:00,-,Michaela Diehl; kof@kof.ethz.ch; Tel +41 44 632 42 39,KOF Konjunkturforschungsstelle,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6466.html
36,6467,Bundesratssitzung,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze Bern MZ",Di 15.11.2016,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden zu Beginn auf www.admin.ch aufgeschaltet.,Der Bundesrat,Links   https://www.admin.ch/gov/de/start/dokumentation/medienkonferenzen/live.html,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6467.html
37,6468,Informationsveranstaltung zum GAFI-Länderexamen der Schweiz,Bernerhof; Bundesgasse 3 3003 Bern,Di 06.12.2016 10:15,-,Anne Césard; Stellvertretende Leiterin Kommunikation im Staatssekretariat für internationale Finanzfragen (SIF); Tel. +41 58 462 62 91; anne.cesard@sif.admin.ch,Staatssekretariat für internationale Finanzfragen,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6468.html
38,6469,Völkerrechtstag der Direktion für Völkerrecht (DV) des Eidgenössischen Departements für auswärtige Angelegenheiten (EDA),Rathaus Bern 3011 Bern,Mo 12.12.2016 10:00 - 17:15,-,info@eda.admin.ch,Eidgenössisches Departement für auswärtige Angelegenheiten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6469.html
39,6470,Medienkonferenz mit Bundesrat Guy Parmelin zum Thema «Umsetzung des Stationierungskonzeptes»,Medienzentrum Kanton Wallis; Espace Porte de Conthey; Rue de Conthey 20 1950 Sion,Mi 07.12.2016 16:30,-,Renato Kalbermatten; Sprecher VBS; 058 464 88 75; Oskar Freysinger; Chef DBS; 027 606 40 05; oskar.freysinger@admin.vs.ch; Marcel Maurer; Stadtpräsident Sitten; 027 324 11 02 m.maurer@sion.ch,"Eidgenössisches Departement für Verteidigung, Bevölkerungsschutz und Sport",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6470.html
40,6471,Kosten der Stilllegung und Entsorgung der Schweizer Kernkraftwerke – Ergebnisse Kostenstudie 2016,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Do 15.12.2016 09:30 - 10:30,-,stenfo@awo.ch,Stilllegungsfonds für Kernanlagen - Entsorgungsfonds für Kernkraftwerke,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6471.html
41,6472,Medienkonferenz «Ja zum NAF»,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Mo 19.12.2016 09:30,-,Laura Curau; Kampagnenleiterin CVP Schweiz; curau@cvp.ch; Mobil: 079 107 39 48,Überparteiliches Komitee «Ja zum NAF»,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6472.html
42,6473,«Tag der Migranten am 18. Dezember 2016»,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Mo 19.12.2016 14:00 - 16:00,"Themen:; • Arbeitswelt und Migrationsgesellschaft im Wandel: Herausforderungen für die Schweiz, Walter Leimgruber, Präsident EKM; • Positionspapier der EKM: Zugang zum Arbeitsmarkt neu denken, Fiammetta Jahreiss, Vize-Präsidentin EKM und Etienne Piguet, Vize-Präsident EKM","Sibylle Siegwart, Stv. Geschäftsführerin; Eidgenössische Migrationskommission EKM; sibylle.siegwart@ekm.admin.ch; Tel 058 465 85 02, 079 877 55 32",Eidgenössische Migrationskommission,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6473.html
43,6474,Bundesratssitzung,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze Bern MZ",Fr 16.12.2016 14:00,Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden zu Beginn auf www.admin.ch aufgeschaltet.,Der Bundesrat,Links   Medienkonferenz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6474.html
44,6475,Medienkonferenz «Lohnresultate 2017»,Vatter Business Center Bern (6. Stock) 3011 Bern,Mo 19.12.2016 09:30,-,Linda Rosenkranz; Leiterin Kommunikation Travail.Suisse; Postfach 3119; 3001 Bern; T: 031 370 21 11,Travail.Suisse,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6475.html
45,6476,Jahresmedienkonferenz des Preisüberwachers,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Fr 24.02.2017 10:00,-,"Rudolf Lanz; Rechtsanwalt; Leiter Recht und Information Preisüberwachung; Eidgenössisches Departement für Wirtschaft, Bildung und Forschung WBF; Einsteinstrasse 2, 3003 Bern; Tel.: +41 58 462 21 05; Fax: +41 58 462 21 08; rudolf.lanz@pue.admin.ch",Preisüberwachung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6476.html
46,6477,Jahresmedienkonferenz 2016,- 3715 Adelboden,Do 01.12.2016 08:00 - 16:00,-,Nadia Batzig; Kommunikation EFD; Tel. 058 463 11 29; info@gs-efd.admin.ch,Eidgenössisches Finanzdepartement,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6477.html
47,6478,Medienkonferenz - Resultate des Runden Tischs zu Asbest,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Mo 19.12.2016 11:00,-,Peter Lauener; porte-parole du DFI; Tél. 058 462 82 31,Eidgenössisches Departement des Innern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6478.html
48,6479,Glühwein und Marroni im Hof,Generalsekretariat EDI; Inselgasse 1 3003 Bern,Di 20.12.2016 17:00 - 19:00,-,media@gs-edi.admin.ch; Tel. 058 462 80 33,Eidgenössisches Departement des Innern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6479.html
49,6480,Medienkonferenz: VertreterInnen der Städte gegen die USR III,Restaurant Schmiedstube; Saal «Hammer»; Schmiedenplatz 5 3011 Bern,Mi 07.12.2016 11:00,-,Michael Sorg; Mediensprecher; 079 785 86 80,"Komitee «FinanzdirektorInnen, Stadtpräsidien und Stadtregierungen gegen die USR III»",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6480.html
50,6481,Medienkonferenz : Volksabstimmung «Erleichterte Einbürgerung»,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Di 20.12.2016 10:00,Informationsdienst EJPD; E-Mail info@gs-ejpd.admin.ch; Tel. +41 58 462 18 18,Eidgenössisches Justiz- und Polizeidepartement,"Attachments   Einladung an die Medien (PDF, 30 kB)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6481.html
51,6482,Warum die Energiestrategie der Schweiz ökonomisch schaden wird und unbezahlbar ist,Hotel Schweizerhof; Salon 1; 1. Stock 3001 Bern,Mo 19.12.2016 11:00,-,Gabriel Lüchinger; Generalsekretär SVP Schweiz; 079 108 89 55,Überparteiliches Komitee gegen das Energiegesetz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6482.html
52,6483,Jahresmedienkonferenz 2016,- 3715 Adelboden,Mi 14.12.2016 08:00 - 16:00,-,Nadia Batzig; Kommunikation EFD; Tel. 058 463 11 29; info@gs-efd.admin.ch,Eidgenössisches Finanzdepartement,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6483.html
53,6484,Bilanz des Präsidialjahres und Ausblick,"Impact Hub Bern; Spitalgasse 28; Eingang Ryffligässli, ehem. Krompholz 3011 Bern",Mo 19.12.2016 10:45 - 12:15,-,Noé Blancpain; Informationschef WBF; Tel. 058 462 39 60; noe.blancpain@gs-wbf.admin.ch,"Eidgenössisches Departement für Wirtschaft, Bildung und Forschung",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6484.html
54,6485,Medienkonferenz: Sistierung Bodluv,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Di 20.12.2016 13:00,-,Information; 3003 Bern; Tel 058 322 99 10; information@parl.admin.ch,GPK-N/S,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6485.html
