,0,1,2,3,4,5,6,7
31,1643,Grüne Partei der Schweiz präsentiert ihre Stellungnahme zur freien Schulwahl,Medienzentrum Bundeshaus 3003 Bern,Mo 24.11.2008 13:15,"Medienkonferenz, mit; Felix Wettstein, Dozent an der Fachhochschule Nordwestschweiz, Gemeinderat Olten; Bernhard Pulver, Erziehungsdirektor Kanton Bern; Philippe Martinet, Grossrat VD, Generaldirektion des nachobligatorischen Unterrichts VD; Maya Graf, Nationalrätin BL, Mitglied WBK",Kein Kontakt,Corinne DoblerTel. 031 312 66 60,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1643.html
32,1645,Lohnrunde 08/09: Zwischenergebnisse,Hotel Bern; Zeughausgasse 9 3011 Bern,Di 18.11.2008 09:15,Point de presse,Kein Kontakt,"Ewald Ackermann, SGB/USS031 377 01 09",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1645.html
33,1646,Schengen/Dublin: Einladung zum Mediengespräch,Bernerhof; Bundesgasse 3; Bern 3003 Bern,Di 25.11.2008 14:00 - 16:00 Abgesagt,"Veranstaltung wird angesichts des geringen Interesses abgesagt. Die im Hinblick auf diesen Anlass vorbereiteten Informationsmaterialien liegen ab morgen im Medienzentrum auf oder können beim Informationsdienst des Generalsekretariats EJPD (Philippe Piatti, Tel. 031 322 40 29, philippe.piatti@gs-ejpd.admin.ch) bezogen werden. Auf den Informationsblättern sind Medienkontakte für einzelne Anfragen aufgelistet.","Catherine Kropf, Bundesamt für Justiz, Tel. 031 325 31 90, catherine.kropf@bj.admin.ch",Bundesamt für Justiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1646.html
34,1647,Familienergänzende Kinderbetreuung,Gewerblich-Industrielle Berufsschule Bern; Schulhaus Campus BMS; Lorrainestrasse 5 3013 Bern,Do 20.11.2008 16:15 - 17:45,"Podiumsgespräch im Rahmen der zweitägigen Tagung (20./21.November) zum Thema: ""Familienergänzende Betreuung, Erziehung und Bildung von Kindern – ein Generationenprojekt in privater und staatlicher Verantwortung"", mit; Jacqueline de Quattro (FDP); Lucrezia Meier-Schatz (CVP); Toni Bortoluzzi (SVP); Jacqueline Fehr (SP)","Bernadette Flückiger, Tel. 031 313 14 40, E-Mail: flueckiger@sagw.ch",Schweizerische Akademie der Geistes- und Sozialwissenschaften (SAGW),https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1647.html
35,1648,Die Epochen des Judentums: Versuch einer Einteilung,Hallwylstrasse 15 3003 Bern,Mi 26.11.2008 19:00 - 20:00,"Vortrag von René Bloch, Professor für Judaistik an der Universität Bern; im Rahmen der Ausstellung ""Am Anfang ist das Wort. Lexika in der Schweiz""",Kein Kontakt,Schweizerische Nationalbibliothek,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1648.html
36,1649,"Treffen der Bundespräsidenten Deutschlands, Österreichs und der Schweiz sowie des Erbprinzen von Liechtenstein",8640 Rapperswil,Di 25.11.2008 10:00,Jean-Marc Crevoisier; Informationschef EDI; +41 (0)79 763 84 10,Kein Kontakt,Eidgenössisches Departement des Innern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1649.html
37,1650,Medienkonferenz des Bundesrats zur Abstimmung über die Personenfreizügigkeit Schweiz-EU,Medienzentrum Bundeshaus 3003 Bern,Di 02.12.2008 13:30,"Es informieren seitens des Bundes die Bundesrätinnen Eveline Widmer-Schlumpf (Vorsteherin des eidgenössischen Justiz- und Polizeidepartements EJPD), Micheline Calmy-Rey (Vorsteherin des eidgenössischen Departements für auswärtige Angelegenheiten EDA) und Doris Leuthard (Vorsteherin des eidgenössischen Volkswirtschaftsdepartements EVD) sowie seitens der Kantone Staatsrat Jean-Michel Cina, Präsident der Volkswirtschaftsdirektorenkonferenz (VDK)","Adrian Sollberger, Integrationsbüro EDA/EVD, 031 322 26 40","EJPD, EDA, EVD",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1650.html
38,1651,"""Krise der Finanzmärkte und Konjunkturabschwächung: liberale Vorschläge""",Medienzentrum Bundeshaus 3003 Bern,Do 20.11.2008 11:00,"Medienkonferenz mit; Nationalrat Fulvio Pelli, Präsident FDP Schweiz (TI); Grossrat Pierre Weiss, Präsident LPS (GE); Nationalrätin Isabelle Moret, Vizepräsidentin FDP Schweiz (VD); Nationalrat Edi Engelberger (NW)",Kein Kontakt,"Damien Cottier, cottier@fdp.ch",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1651.html
39,1652,Aufsichtstätigkeit des BAV und die Sicherheit im öffentlichen Verkehr der Schweiz (Sicherheitsbericht 2007),Bundesamt für Verkehr (BAV) 3063 Ittigen,Fr 28.11.2008 14:00,Hintergrundgespräch,Kein Kontakt,"Kontakt/Rückfragen: Bundesamt für Verkehr (BAV), Information, 031 322 36 43",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1652.html
40,1653,"Pressegespräch zum Thema ""50 Jahre Wissenschaft und Aussenpolitik""",Medienzentrum Bundeshaus 3003 Bern,Mo 01.12.2008 13:30 - 14:30,"Mit; Prof. Hans-Ulrich Jost, Präsident Documents Diplomatiques Suisses DDS; Prof. Antoine Fleury, DDS; Mauro Moruzzi, SBF; Dr. Dora Fitzli, Wissenschaftsrätin in Washington D.C. Dr. Christian Simm, Direktor swissnex San Francisco,",vincent.detechtermann@sbf.admin.ch (T 031 323 20 93),Staatssekretariat für Bildung und Forschung (SBF) - ab 1.1.2013 SBFI,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1653.html
41,1654,Internationale Betrugsbekämpfung in der Invalidenversicherung,Medienzentrum Bundeshaus 3003 Bern,Fr 28.11.2008 09:30 - 10:30,"Rolf Camenzind, Leiter Kommunikation BSV, 031 322 91 05",Kein Kontakt,Bundesamt für Sozialversicherungen,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1654.html
42,1655,"""Unternehmer für die Bilateralen""","Allresto Bern, Effingerstrasse 20 3008 Bern",Do 27.11.2008 11:30,"Roberto Colonnello, 044 421 35 50",Kein Kontakt,"Wirtschaftskomitee ""Für die Bilateralen - Personenfreizügigkeit JA""",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1655.html
43,1656,"""Die Öffnung des Strommarktes und die daraus resultierenden Probleme: Berichte und Anregungen""",Hotel Allegro; Kornhausstr. 3 3013 Bern,Mo 24.11.2008 14:30,Medienkonferenz,Bénédicte Garel; 022 820 33 33.,"Swisselectricity, Bobst, Nestle Schweiz und Oerlikon Batteries",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1656.html
44,1658,Personenfreizügigkeit,Hotel Bern 3011 Bern,Mo 15.12.2008 10:00,Ewald Ackermann Tel. 031 377 01 09,Kein Kontakt,SBG/Travail.Suisse,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1658.html
45,1659,"Übergabe der UBS-Petition ""Kein Geld ohne Gegenleistung""",UBS-Filiale Bärenplatz 3003 Bern,Mo 08.12.2008 08:30,Andreas Käsermann; SP Schweiz - PS Suisse; Telefon 031 329 69 82; Mobile 079 434 07 34; akaesermann@spschweiz.ch,Kein Kontakt,SP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1659.html
46,1660,"Offizieller Arbeitsbesuch von François Fillon, Premierminister der Republik Frankreich",Château de Lucens 1522 Lucens,Fr 28.11.2008,Eidgenössisches Departement des Innern EDI und Eidgenössisches Departement für auswärtige Angelegenheiten EDA,Kein Kontakt,"Attachments   Medienmitteilung (PDF, 24 kB)   Medienprogramm (PDF, 28 kB)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1660.html
47,1661,Allgemeine Einführung in die Benutzung der NB,Hallwylstrasse 15 3003 Bern,Mi 03.12.2008 17:00,"Anmeldung im Infosaal bis 3.12., 12.00 Uhr",Kein Kontakt,Schweizerische Nationalbibliothek,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1661.html
48,1662,Am Anfang ist das Wort: Lexika in der Schweiz,Hallwylstrasse 15 3003 Bern,Mi 03.12.2008 18:00,"Führung durch die Ausstellung; Schweizerische Nationalbibliothek, Bern",Kein Kontakt,Schweizerische Nationalbibliothek,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1662.html
49,1663,"Nouvel Ensemble Contemporain et Gilles Tschudi, lecteur",Centre Dürrenmatt Neuchâtel; Pertuis-du-Sault 74; 2000 Neuchâtel Berne,Mi 03.12.2008 19:00,Dada est tatou - Tout est Dada,Kein Kontakt,Bibliothèque nationale suisse,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1663.html
50,1664,"Einführung in ""Helveticat"", den Online-Katalog der Schweizerischen Nationalbibliothek",Hallwylstrasse 15 3003 Bern,Di 09.12.2008 14:30,"Anmeldung im Infosaal bis 09.12., 12.00 Uhr",Kein Kontakt,Schweizerische Nationalbibliothek,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1664.html
51,1665,The DRIVER project: building a European repository network,Hallwylstrasse 15 3003 Bern,Di 09.12.2008 15:30,Library Science Talk,Kein Kontakt,Swiss National Library,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1665.html
52,1666,Am Anfang ist das Wort: Lexika in der Schweiz,Hallwylstrasse 15 3003 Bern,Mi 10.12.2008 18:00,Führung durch die Ausstellung,Kein Kontakt,Schweizerische Nationalbibliothek,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1666.html
53,1667,Am Anfang ist das Wort: Lexika in der Schweiz,Hallwylstrasse 15 3003 Bern,Mi 17.12.2008 18:00,Führung durch die Ausstellung,Kein Kontakt,Schweizerische Nationalbibliothek,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1667.html
54,1670,Au début est le verbe : Encyclopédies en Suisse,Hallwylstrasse 15 3003 Berne,Mi 14.01.2009 19:00,Visite guidée de l’exposition,Kein Kontakt,Bibliothèque nationale suisse,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1670.html
55,1676,Überparteiliches Jugendkomitees zur Personenfreizügigkeit,Medienzentrum Bundeshaus 3003 Bern,Do 04.12.2008 14:00,Dabei-bleiben.ch / libre-accès.ch ist der Name des überparteilichen Jugendkomitees zur Weiterführung und Erweiterung der Personenfreizügigkeit mit der Europäischen Union.,Kein Kontakt,Martin UhlTel 079 223 52 39martin.uhl@dabei-bleiben.ch,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1676.html
56,1677,Rahmenvertrag zwischen der Schweizerischen Eidgenossenschaft und dem Fürstentum Liechtenstein,Bernerhof; Bundesgasse 3; 3003 Bern 3003 Bern,Mi 03.12.2008 16:00,"Unterzeichnung, Fototermin und Pressegespräch","Informationsdienst EJPD, Tel. +41 31 322 18 18",Eidgenössisches Justiz- und Polizeidepartement,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1677.html
57,1678,Gesamtrapport 2008 des Führungsstabes der Armee,Kultur-Casino Bern 3011 Bern,Fr 05.12.2008 13:15 - 16:30,Stefan Hofer; Chef Kommunikation FST A; Telefon 031 323 37 41; stefan.hofer@vtg.admin.ch,Kein Kontakt,"Eidgenössisches Departement für Verteidigung, Bevölkerungsschutz und Sport",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1678.html
58,1679,"Resultate der Umfrage ""Auswirkungen der Finanzkrise auf die Städte""",Erlacherhof. Junkerngasse 47 3011 Bern,Do 04.12.2008 14:30,Medienkonferenz,Kein Kontakt,"Martin Tschirren, Leiter Öffentlichkeitsarbeit031 356 32 34 076 561 16 52 martin.tschirren@staedteverband.ch",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1679.html
59,1680,Jahresmedienkonferenz,PROGR-Zentrum für Kulturproduktion; Speichergasse 4 3011 Bern,Do 23.04.2009 09:30 - 10:30,Susanna Flühmann; Kommunikation; Pro Helvetia Schweizer Kulturstiftung; Hirschengraben 22; CH-8021 Zürich; T +41 44 267 71 51; F +41 44 267 71 06; mailto: sfluehmann(at)prohelvetia.ch,Kein Kontakt,Pro Helvetia,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1680.html
60,1681,Umbau Medienzentrum Bundeshaus,Medienzentrum Bundeshaus 3003 Bern,Mi 18.03.2009 00:01 - 23:59,Konferenzsäle stehen nicht zur Verfügung,Kein Kontakt,BKInformation031 322 37 91,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1681.html
61,1682,Umbau Medienzentrum Bundeshaus,Medienzentrum Bundeshaus 3003 Bern,Do 19.03.2009 00:01 - 23:59,Konferenzsäle stehen nicht zur Verfügung,Kein Kontakt,BKInformation031 322 37 91,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1682.html
62,1683,Umbau Medienzentrum Bundeshaus,Medienzentrum Bundeshaus 3003 Bern,Fr 20.03.2009 00:01 - 23:59,Konferenzsäle stehen nicht zur Verfügung,Kein Kontakt,BKInformation031 322 37 91,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1683.html
63,1684,Umbau Medienzentrum Bundeshaus,Medienzentrum Bundeshaus 3003 Bern,Mo 23.03.2009 00:01 - 23:59,Die Konferenzsäle stehen nicht zur Verfügung,Kein Kontakt,BKInfo031 322 37 91,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1684.html
64,1685,Beginn der operationellen Zusammenarbeit der Schweiz im Rahmen von Schengen und Dublin,"Schiffländte, auf dem Schiff „MS Christophe Merian“ 4001 Basel",Fr 12.12.2008 15:00 - 15:30,"Point de presse mit; Eveline Widmer-Schlumpf, Vorsteherin des Eidgenössischen Justiz- und Polizeidepartements; Michael Reiterer, Botschafter und Leiter der Delegation der Europäischen Kommission für die Schweiz und das Fürstentum Liechtenstein; Hanspeter Gass, Vorsteher des Sicherheitsdepartements und Regierungsvizepräsident des Kantons Basel-Stadt","Philippe Piatti, Informationsdienst EJPD, Tel. +41 31 322 40 29",Eidgenössisches Justiz- und Polizeidepartement,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1685.html
65,1686,Bundesrat verabschiedet Botschaft zur Teilrevision des Forschungsgesetzes,Medienzentrum Bundeshaus 3003 Bern,Di 09.12.2008 11:00,"Pressekonferenz mit; Bundesrätin Doris Leuthard, Vorsteherin des Eidgenössischen Volkswirtschaftsdepartements; Felix Wolffers, Leiter Ressourcenmanagement BBT",Kein Kontakt,Kommunikation EVD031 322 20 07,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1686.html
